d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
0,0,0,0
4,0,51,0
0,0,1,1
2,2,3,1
0,0,0,3
3,5,40,1
2,2,2,11
0,1,2,1
0,1,0,1
0,0,3,4
2,0,4,1
2,1,1,1
0,0,1,1
2,1,1,5
3,8,3,10
1,2,0,9
2,1,5,10
3,12,4,23
2,0,1,1
1,2,3,7
3,3,1,5
0,0,4,9
0,1,4,1
0,0,3,1
3,16,1,9
2,7,3,10
19,47,4,19
19,45,7,16
12,19,8,2
8,6,2,8
11,0,106,3
0,2,3,6
0,0,7,3
1,0,12,0
0,1,5,18
0,0,0,6
0,2,0,1
1,0,4,8
1,1,1,31
2,0,0,0
2,1,1,6
1,3,5,16
1,14,1,15
0,2,0,4
