start_time,end_time,score
,,2.0
,,-2.0
,,-2.0
,,-2.0
,,-2.0
,,-1.00044625233113
,,-0.011108996538242306
,,-2.0
,,-2.0
,,-2.0
,,-0.9905866522076547
