start_time,end_time,score
12:52:50,12:53:14,-1.0
16:32:51,16:32:51,-2.0
18:47:26,18:47:45,2.0
18:48:02,18:48:11,-2.0
18:52:37,18:52:50,-2.0
11:00:34,11:01:00,-2.0
11:01:40,11:01:43,-2.0
14:57:09,14:57:28,-0.998655866638076
14:57:38,14:57:47,0.4065696597405991
14:58:00,14:58:05,-2.0
14:58:19,14:58:30,-0.4557940183280172
16:45:39,16:46:05,-2.0
16:46:46,16:46:51,-2.0
