time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Early_Morning,2019-07-03,08:47:04,23.563850997175944,87.2837503520833,216,1,1,0,0,0,35.38961038961039
Early_Morning,2019-07-03,08:51:27,23.5620393175,87.283286,4,0,0,0,1,0,9.0
Early_Morning,2019-07-03,08:51:56,23.56109376666667,87.28378413,3,0,0,0,1,1,23.5
Early_Morning,2019-07-03,08:52:44,23.55940484716417,87.28473837679107,134,1,1,1,0,0,35.38961038961039
Early_Morning,2019-07-03,08:55:08,23.55885086,87.28502463999999,2,0,0,0,0,1,23.5
Early_Morning,2019-07-03,08:55:32,23.558108358,87.285452463,10,0,0,0,1,0,9.0
Early_Morning,2019-07-03,08:56:22,23.55629162857144,87.28645727,7,0,1,0,0,1,30.41860465116279
Early_Morning,2019-07-03,08:56:57,23.55552323333333,87.28554074333334,6,1,0,0,0,1,35.38961038961039
Early_Morning,2019-07-03,08:57:14,23.555093124,87.28572765775002,40,0,0,0,0,0,23.5
Early_Morning,2019-07-03,08:58:07,23.554556748,87.286059332,5,0,0,0,1,1,23.5
Early_Morning,2019-07-03,08:58:24,23.55405828,87.28633511,1,1,0,0,1,0,35.38961038961039
Early_Morning,2019-07-03,08:58:40,23.553336524999995,87.28673847166665,6,0,0,0,1,0,9.0
Early_Morning,2019-07-03,08:59:03,23.5524984125,87.287032275,12,1,1,0,1,0,35.38961038961039
Early_Morning,2019-07-03,08:59:51,23.551195156666672,87.28605827476188,21,1,0,0,0,0,35.38961038961039
Early_Morning,2019-07-03,09:00:40,23.55006910045455,87.28517443545455,22,1,0,0,0,0,35.38961038961039
Early_Morning,2019-07-03,09:01:39,23.54823430230769,87.28371178846155,13,1,0,0,0,0,35.38961038961039
Early_Morning,2019-07-03,09:02:06,23.54774379777778,87.28334669666665,9,1,0,0,0,0,35.38961038961039
Early_Morning,2019-07-03,09:03:04,23.545409805454543,87.2814243590909,11,1,1,0,0,0,35.38961038961039
Early_Morning,2019-07-03,09:03:42,23.54477564833333,87.28233036333332,6,1,1,0,1,1,35.38961038961039
Early_Morning,2019-07-03,09:04:08,23.54429574,87.28349246,1,0,1,0,1,1,30.41860465116279
Early_Morning,2019-07-03,09:04:28,23.543829715,87.2843117775,4,0,0,0,1,1,23.5
Early_Morning,2019-07-03,09:05:08,23.542814692222223,87.28648820222223,9,1,0,1,0,0,35.38961038961039
Early_Morning,2019-07-03,09:05:46,23.54350405125,87.28768861875,8,0,0,0,1,1,23.5
Early_Morning,2019-07-03,09:06:12,23.54431074727273,87.28834295363639,11,1,0,0,1,0,35.38961038961039
Early_Morning,2019-07-03,09:07:00,23.54300349,87.29051003,1,0,1,0,0,1,30.41860465116279
Early_Morning,2019-07-03,09:07:25,23.54175693375,87.28991572500001,8,0,0,1,0,1,23.5
Early_Morning,2019-07-03,09:09:15,23.536155439047626,87.29569245619051,21,0,0,1,1,0,13.933333333333334
Early_Morning,2019-07-03,09:10:07,23.53573317956836,87.29769304791367,139,1,0,0,1,0,35.38961038961039
Early_Morning,2019-07-03,09:12:55,23.53530276368421,87.29862212105263,19,0,1,0,1,0,30.41860465116279
Early_Morning,2019-07-03,09:13:43,23.535451175,87.29671832,2,0,0,0,1,1,23.5
Early_Morning,2019-07-03,09:13:58,23.535897225000003,87.295874285,8,0,1,0,1,0,30.41860465116279
Early_Morning,2019-07-03,09:16:33,23.52747590333333,87.31113678000001,3,1,1,0,0,1,35.38961038961039
Early_Morning,2019-07-03,09:18:04,23.52559022434782,87.31123473739132,23,0,0,0,1,0,9.0
Early_Morning,2019-07-03,09:19:47,23.519350815714287,87.31129618285715,7,0,0,0,0,0,23.5
Early_Morning,2019-07-03,09:21:09,23.510819495,87.31068560500002,8,0,0,0,0,1,23.5
Early_Morning,2019-07-03,09:22:59,23.50364599125,87.3077822225,8,0,0,0,0,1,23.5
Early_Morning,2019-07-03,09:25:53,23.49644962,87.31368469,1,1,0,0,0,1,35.38961038961039
