high_way,human_made,medical,natural_land,one_way,other_poi,park,school,two_way,water
0.0,0.10487157684864833,0.024929631149944294,0.6837983052835278,0.16684014542895678,0.0,0.0,0.0,0.01956034128892277,0.0
0.0,0.10833858588854696,0.0,0.6339957732379222,0.25766564087353083,0.0,0.0,0.0,0.0,0.0
0.0,0.12261898621314725,0.0,0.6628926600299169,0.21448835375693578,0.0,0.0,0.0,0.0,0.0
0.0,0.09656728221612382,0.0,0.7428978566925059,0.16053486109137025,0.0,0.0,0.0,0.0,0.0
0.0,0.10078961963978164,0.0,0.7337697404909945,0.1654406398692238,0.0,0.0,0.0,0.0,0.0
0.0,0.10833217578207817,0.0,0.7090903109304518,0.1825775132874699,0.0,0.0,0.0,0.0,0.0
0.0,0.11067529198255423,0.0,0.5455975763252642,0.18454541462986276,0.0,0.13460468928372804,0.024577027778590877,0.0,0.0
0.0,0.12124523732167647,0.0,0.4710362701952329,0.20005464158076616,0.0,0.12878060666922647,0.07888324423309805,0.0,0.0
0.0,0.1328287578407921,0.0,0.40728795609896984,0.19757314986928928,0.0,0.1361094859698884,0.12620065022106036,0.0,0.0
0.0,0.13874576170805017,0.0,0.3206776825241712,0.1968159137683413,0.0,0.13443343845777997,0.20932720354165743,0.0,0.0
0.0,0.1463780849951619,0.0,0.28715433410075886,0.19818116433658467,0.0,0.07088861948667756,0.29739779708081693,0.0,0.0
0.0,0.14516565622856295,0.0,0.2645048853291803,0.207416059476797,0.0,0.0,0.3829133989654597,0.0,0.0
0.0,0.16548755492669595,0.0,0.26873667665956086,0.2415579954975976,0.0,0.0,0.31158416617822193,0.0,0.012633606737923592
0.0,0.22829003884720353,0.0,0.4849362556161197,0.27341665336282983,0.0,0.0,0.008389019393192997,0.0,0.004968032780653941
0.0,0.21561376205010424,0.0,0.510686440421867,0.27369979752802875,0.0,0.0,0.0,0.0,0.0
0.0,0.25725738718790564,0.0,0.45955180575704363,0.2831908070550508,0.0,0.0,0.0,0.0,0.0
0.0,0.24846855094022963,0.0,0.4684708395316016,0.28306060952816875,0.0,0.0,0.0,0.0,0.0
0.0065265947378383505,0.23687677455990916,0.0,0.5288623887942457,0.2277342419080068,0.0,0.0,0.0,0.0,0.0
0.013436994089077971,0.22004442603817628,0.0,0.5703060878731976,0.19621249199954824,0.0,0.0,0.0,0.0,0.0
0.004539175783183258,0.13442091344910878,0.0,0.6234958670970697,0.17231878384068194,0.0,0.06522525982995635,0.0,0.0,0.0
4.396876751880581e-05,0.08751250361826315,0.0,0.7347694021346837,0.16469601093356687,0.0,0.0,0.0,0.0,0.012978114545967515
0.0,0.11928805764667975,0.0,0.6967837370748997,0.16032982805588916,0.0,0.0,0.023598377222531414,0.0,0.0
0.0,0.14946740864349092,0.0,0.4972065601728992,0.15833290451581603,0.0,0.0,0.19499312666779384,0.0,0.0
0.0,0.14488402622619917,0.0,0.4867278318773381,0.1383384466864375,0.0,0.0,0.23004969521002536,0.0,0.0
0.0,0.09073690333369687,0.0,0.5483876831352019,0.09783327880175956,0.0,0.0,0.17087286872432472,0.0921692660050169,0.0
0.0,0.08332011078094798,0.0,0.7481428324149669,0.04701338603121485,0.0,0.0,1.4424602602198309e-05,0.12150924617026801,0.0
0.09487339908729575,0.1467282496687767,0.0,0.5541586927719712,0.1446452230237009,0.0,0.0,0.0067127925805976745,0.05288164286765788,0.0
0.04990799862181203,0.2233214330222636,0.0,0.540619891357735,0.124469434283159,0.0,0.0,0.0047540154386376465,0.05540242355821745,0.0015248037181752206
0.04351436517980498,0.14555555152644767,0.0,0.542497216893727,0.09939768866196953,0.0,0.0,0.004703177636517255,0.07091028425759054,0.09342171584394299
0.09675497565496242,0.1264507730101058,0.0,0.5759182712816817,0.14817007693326079,0.0,0.0,0.00032729733307836013,0.05237860578691105,0.0
0.0935097039059908,0.05478523066602011,0.0,0.6073372686138893,0.07259608197731442,0.0,0.0,0.0,0.17177171483678555,0.0
0.04426698975658112,0.10028270367514779,0.0,0.6194992106325954,0.12052355252046848,0.0,0.0,0.0,0.11542754341520726,0.0
0.0,0.04822105506843766,0.0,0.7534363515351449,0.1266096594033047,0.0,0.0,0.0,0.07173293399311284,0.0
0.0,0.028986231718464355,0.0,0.817266767595978,0.05787248628884827,0.0,0.0,0.0,0.09587451439670933,0.0
0.0,0.13160816434569061,0.0,0.6742018734467597,0.1158662117847742,0.0,0.0,0.0,0.07832375042277546,0.0
