Date,Early_Morning,Morning,Afternoon,Evening,Whole_Day,Day
09/14/2019,NA,-1.0,-0.9977717141100064,NA,-1.4070291763551446,Saturday
09/15/2019,NA,NA,0.940821140025955,-1.414213562373095,-0.48135489103820317,Sunday
09/16/2019,NA,-1.0,-1.0,-1.3417811107707776,-1.8503383809629483,Monday
09/17/2019,NA,-0.4462756042864062,-0.4480318351399421,1.0,-0.0003414619130099972,Tuesday
09/20/2019,NA,NA,0.4460699881194157,-1.5401175951440778,-0.6772449172576785,Friday
09/21/2019,NA,-1.0,-1.7306950695214758,-1.8273188036906733,-2.498717858911294,Saturday
09/23/2019,NA,-1.414213562373095,-1.0017578960953333,-1.3416407864998738,-2.013122894080755,Monday
