honk_duration,edge_honk_duration
58,0
15,7
0,9
8,1
1,5
0,13
0,4
6,28
2,30
0,14
1,0
5,21
9,5
1,8
14,13
0,0
0,7
7,0
27,1
8,40
8,0
0,1
0,1
0,2
0,2
0,0
0,4
1,9
2,0
1,1
3,7
3,5
0,20
0,2
