d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
2,0,25,0
0,4,4,3
0,1,1,4
0,9,6,6
1,4,4,10
0,0,1,16
2,1,0,3
0,0,0,1
0,1,0,1
2,2,1,2
0,6,0,3
1,0,4,0
2,10,1,0
1,6,6,4
5,12,7,19
1,0,1,0
6,7,3,14
0,5,0,2
2,2,2,2
0,1,1,0
0,0,0,1
4,22,2,8
2,5,4,13
42,50,4,19
3,17,1,7
7,27,13,15
13,32,7,13
16,7,12,15
2,0,27,20
0,1,1,22
0,2,5,21
0,0,3,5
0,3,1,2
1,0,1,13
3,5,7,21
1,14,9,12
0,8,0,18
