time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Evening,2019-09-21,18:38:12,23.494136963625728,87.31709901485381,171,0,0,0,1,0,21.12562814070352
Evening,2019-09-21,18:43:39,23.493220751419354,87.31634139167738,155,1,1,0,1,0,22.97979797979798
Evening,2019-09-21,18:46:18,23.49345136,87.31601499,1,0,0,0,1,0,21.12562814070352
Evening,2019-09-21,18:46:23,23.4939597975,87.3157519625,4,0,0,0,1,0,21.12562814070352
Evening,2019-09-21,18:47:21,23.496371341666663,87.31373584833335,6,1,0,0,0,0,22.97979797979798
Evening,2019-09-21,18:47:36,23.49659322,87.31337086,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,18:49:25,23.50023700233333,87.30588020366666,30,1,0,0,0,0,22.97979797979798
Evening,2019-09-21,18:50:10,23.50087015,87.30601977,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,18:50:37,23.50239567,87.30696653,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,18:50:55,23.50318974076923,87.30743491884617,26,1,0,1,0,0,22.97979797979798
Evening,2019-09-21,18:51:40,23.503960988,87.30790242,5,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,18:52:38,23.507134705,87.30977501999999,4,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,18:54:16,23.51337553,87.31071131,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,18:55:23,23.519187305714286,87.3111631042857,7,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,18:55:42,23.519827145,87.3111987675,4,1,0,0,0,0,22.97979797979798
Evening,2019-09-21,18:57:18,23.52648182555556,87.31106537444445,9,0,1,0,1,0,21.12562814070352
Evening,2019-09-21,18:58:18,23.52841730473684,87.30861437842105,19,0,1,1,0,0,20.887417218543046
Evening,2019-09-21,18:59:38,23.528198511250004,87.31110631250002,8,1,1,0,0,0,22.97979797979798
Evening,2019-09-21,19:00:03,23.528967279166665,87.31027905416666,12,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:02:35,23.536867028,87.301569647,10,1,0,0,1,0,22.97979797979798
Evening,2019-09-21,19:03:59,23.53509580530304,87.29765091136362,66,1,0,0,1,0,22.97979797979798
Evening,2019-09-21,19:05:15,23.53538245,87.29688435,1,0,0,0,1,0,21.12562814070352
Evening,2019-09-21,19:05:33,23.535818089756106,87.2960253987805,41,0,1,0,1,0,21.12562814070352
Evening,2019-09-21,19:06:29,23.5363556875,87.295983275,4,0,0,0,1,0,21.12562814070352
Evening,2019-09-21,19:06:43,23.537095600909087,87.29648552545453,22,0,0,0,1,0,21.12562814070352
Evening,2019-09-21,19:07:14,23.53758341,87.29674583045454,22,1,1,0,1,0,22.97979797979798
Evening,2019-09-21,19:07:43,23.53785525,87.29662185,1,1,0,0,1,0,22.97979797979798
Evening,2019-09-21,19:08:27,23.53905878482758,87.29352153988506,87,0,1,0,1,0,21.12562814070352
Evening,2019-09-21,19:10:56,23.54166199588235,87.28982191941178,17,0,1,0,0,0,20.887417218543046
Evening,2019-09-21,19:11:21,23.54197140318182,87.28975583500002,22,1,0,0,0,0,22.97979797979798
Evening,2019-09-21,19:12:00,23.54306113647059,87.29042060941178,17,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:12:30,23.54349599,87.28969463,1,0,0,1,0,0,14.583333333333334
Evening,2019-09-21,19:13:04,23.54412098090909,87.28808098727274,11,1,0,0,0,0,22.97979797979798
Evening,2019-09-21,19:14:34,23.543715243125,87.28442473437501,16,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:15:19,23.54445386857143,87.28294068214286,14,1,0,0,0,0,22.97979797979798
Evening,2019-09-21,19:15:57,23.545242851621623,87.28143413972971,37,1,1,0,0,0,22.97979797979798
Evening,2019-09-21,19:16:57,23.546307065,87.28210327,2,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:17:14,23.546817604,87.282459612,5,1,0,0,0,0,22.97979797979798
Evening,2019-09-21,19:17:32,23.54732543,87.28287629,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:17:53,23.54824930823529,87.28363511058822,17,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:18:41,23.549939518181816,87.28494841636363,22,1,0,0,0,0,22.97979797979798
Evening,2019-09-21,19:19:33,23.55115438555556,87.28591606277777,18,1,0,0,0,0,22.97979797979798
Evening,2019-09-21,19:20:07,23.551913407500003,87.286632855,4,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:20:20,23.552375247058823,87.28698838000001,17,1,1,0,0,0,22.97979797979798
Evening,2019-09-21,19:20:52,23.553256497142858,87.28673186428571,7,0,0,0,1,0,21.12562814070352
Evening,2019-09-21,19:21:33,23.554528323333333,87.28603942666666,3,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:21:54,23.555519825217388,87.28550356347826,23,1,1,0,0,0,22.97979797979798
Evening,2019-09-21,19:22:31,23.55606886142857,87.28623311285715,7,0,1,0,0,0,20.887417218543046
Evening,2019-09-21,19:22:58,23.55715111,87.28595814,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:23:11,23.558090018571427,87.28540273857142,7,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:23:38,23.5589697,87.2847378,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:23:47,23.55932786,87.28461298,1,1,0,0,0,0,22.97979797979798
Evening,2019-09-21,19:24:03,23.55997609,87.28435881,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-21,19:24:27,23.561045725,87.28374885,2,0,0,0,1,0,21.12562814070352
Evening,2019-09-21,19:24:40,23.561502939,87.28350819399998,10,0,0,0,1,0,21.12562814070352
