wifi_count,edge_wifi_count
22,0
3,6
0,1
4,1
3,11
0,9
0,3
0,0
0,3
0,13
13,14
11,8
6,24
4,5
39,30
7,0
1,23
4,0
0,8
0,14
0,1
0,1
0,4
0,3
2,3
5,0
9,4
1,16
3,5
0,4
0,4
1,4
1,4
