Pair,t_test_stat,p_value,Day
"(('09/17/2019', 'Afternoon'), ('09/21/2019', 'Morning'))",-0.7965777372466724,0.436124814511168,"('Tuesday', 'Saturday')"
"(('09/16/2019', 'Afternoon'), ('09/23/2019', 'Morning'))",0.9248513669726709,0.37508783958204883,"('Monday', 'Monday')"
"(('09/16/2019', 'Evening'), ('09/23/2019', 'Afternoon'))",0.1490929504621348,0.885122300429671,"('Monday', 'Monday')"
"(('09/16/2019', 'Morning'), ('09/17/2019', 'Afternoon'))",-0.9670756603325187,0.3537881433315624,"('Monday', 'Tuesday')"
"(('09/16/2019', 'Afternoon'), ('09/23/2019', 'Evening'))",-1.5961026210466809,0.1411881780048081,"('Monday', 'Monday')"
"(('09/15/2019', 'Evening'), ('09/21/2019', 'Morning'))",-0.2417371481308215,0.843593986504573,"('Sunday', 'Saturday')"
"(('09/21/2019', 'Afternoon'), ('09/23/2019', 'Morning'))",0.6963523728098904,0.49986360605915303,"('Saturday', 'Monday')"
"(('09/14/2019', 'Morning'), ('09/20/2019', 'Evening'))",-0.7400577988398955,0.4804454207458544,"('Saturday', 'Friday')"
"(('09/14/2019', 'Morning'), ('09/16/2019', 'Evening'))",0.3934221246018972,0.7036631997228946,"('Saturday', 'Monday')"
"(('09/17/2019', 'Evening'), ('09/20/2019', 'Afternoon'))",0.21577207206820898,0.843404416035569,"('Tuesday', 'Friday')"
"(('09/14/2019', 'Morning'), ('09/15/2019', 'Afternoon'))",0.6916695796753769,0.5007204766330373,"('Saturday', 'Sunday')"
"(('09/14/2019', 'Afternoon'), ('09/16/2019', 'Evening'))",1.1532062495341655,0.30840299774136265,"('Saturday', 'Monday')"
"(('09/15/2019', 'Afternoon'), ('09/16/2019', 'Evening'))",-0.19111726156664294,0.8531543195275076,"('Sunday', 'Monday')"
"(('09/15/2019', 'Afternoon'), ('09/21/2019', 'Evening'))",0.20310366160497179,0.8416078554034807,"('Sunday', 'Saturday')"
"(('09/17/2019', 'Morning'), ('09/23/2019', 'Afternoon'))",-0.10028221414198737,0.9213736121237723,"('Tuesday', 'Monday')"
"(('09/17/2019', 'Evening'), ('09/23/2019', 'Morning'))",0.25612662437015216,0.81205795565068,"('Tuesday', 'Monday')"
"(('09/20/2019', 'Afternoon'), ('09/21/2019', 'Morning'))",-1.148208422945993,0.265973085030475,"('Friday', 'Saturday')"
"(('09/16/2019', 'Morning'), ('09/20/2019', 'Afternoon'))",-0.6011820297242179,0.5584132446031184,"('Monday', 'Friday')"
