wifi_count,edge_wifi_count
3,0
0,1
0,0
0,2
3,0
2,1
0,6
0,0
1,0
0,1
3,1
3,3
1,3
0,5
2,2
2,5
0,9
0,3
1,3
0,6
0,3
3,9
1,3
4,1
15,46
2,22
3,0
10,1
1,8
5,5
17,6
0,1
0,3
0,1
0,0
0,1
1,7
