honk_duration,edge_honk_duration
65,0
0,0
15,17
3,1
3,10
0,9
15,2
0,6
7,8
3,2
14,4
7,4
6,5
14,6
2,1
8,3
0,10
0,12
1,4
6,7
12,11
28,13
1,22
36,5
19,6
9,6
1,7
0,3
9,4
1,0
49,2
1,13
2,25
1,0
1,1
5,4
1,2
6,12
3,9
1,24
4,9
3,7
3,5
3,17
0,8
0,1
0,14
1,1
