honk_duration,edge_honk_duration
10,0
8,12
0,3
0,0
0,1
1,0
3,2
1,3
5,5
1,6
1,5
0,13
0,15
3,3
0,5
1,12
3,5
7,16
2,9
1,8
37,5
7,60
6,18
7,14
6,5
0,19
0,31
0,3
2,0
