RSI
0.0
2.468731721500503
2.071751190783685
2.1074616949163483
2.7947330617424737
1.6586277616454301
2.45719098168353
1.910116761713513
1.9381603488334913
1.5720950173037056
2.1041273779447365
1.597485257836158
1.9295116657751983
1.5987176072784104
1.5161674120258188
1.4968169282183823
1.4262258778008177
1.844251716442268
1.4291098777493025
1.3423228993990899
1.838585678013315
1.5291873017846493
1.2952342657407114
1.7346174587509797
1.2836298365112115
1.4876508729336901
1.6031816161477297
2.076006973819937
2.067864692087148
1.767991391232225
1.343432888099706
1.5736029700770873
1.479726096068344
1.4785018786194708
1.624896777179177
1.8989065260923004
2.002494997170045
1.5138039775514007
1.70965846653771
1.823088880616649
