honk_duration,edge_honk_duration
2,0
6,0
0,3
3,1
0,2
20,3
0,2
0,19
5,4
3,2
1,1
3,4
0,5
3,2
1,10
1,6
1,10
4,1
4,13
0,14
0,1
0,1
0,12
5,1
1,22
0,8
2,4
0,0
13,2
3,2
0,3
0,5
2,5
13,48
2,49
0,3
15,17
0,2
19,9
5,4
