time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Early_Morning,2019-07-05,07:06:03,23.564204850000003,87.28333401,2,0,0,0,1,1,23.5
Early_Morning,2019-07-05,07:06:16,23.563959421875,87.28379687625,16,0,1,0,1,0,30.41860465116279
Early_Morning,2019-07-05,07:06:59,23.56269892,87.28346882,1,0,1,0,1,1,30.41860465116279
Early_Morning,2019-07-05,07:07:12,23.562151375714286,87.28328285428573,7,0,0,0,1,0,9.0
Early_Morning,2019-07-05,07:07:32,23.56168308,87.283433695,2,0,0,0,1,1,23.5
Early_Morning,2019-07-05,07:08:26,23.559434729230773,87.28473427797205,143,1,1,0,0,0,35.38961038961039
Early_Morning,2019-07-05,07:11:04,23.55886244,87.28501520500001,2,0,0,0,0,1,23.5
Early_Morning,2019-07-05,07:12:06,23.55602336,87.28635185,3,0,1,0,0,1,30.41860465116279
Early_Morning,2019-07-05,07:12:27,23.555610791764707,87.28555035411766,17,1,1,0,0,0,35.38961038961039
Early_Morning,2019-07-05,07:12:55,23.55506171,87.28575364666666,24,0,0,0,0,0,23.5
Early_Morning,2019-07-05,07:13:29,23.55460210285714,87.28600314285715,7,0,0,0,1,1,23.5
Early_Morning,2019-07-05,07:14:01,23.55329092666667,87.28673460888889,9,0,0,0,1,0,9.0
Early_Morning,2019-07-05,07:14:28,23.552265205714285,87.28692049428572,7,1,0,0,1,0,35.38961038961039
Early_Morning,2019-07-05,07:14:59,23.55119884782609,87.28606151130435,23,1,0,0,0,0,35.38961038961039
Early_Morning,2019-07-05,07:15:44,23.55007462181818,87.28518067090909,11,1,0,0,0,0,35.38961038961039
Early_Morning,2019-07-05,07:16:26,23.54818945,87.283694007,10,1,0,0,0,0,35.38961038961039
Early_Morning,2019-07-05,07:17:27,23.545321922000003,87.28135865200001,5,1,1,0,0,1,35.38961038961039
Early_Morning,2019-07-05,07:17:42,23.54496844714286,87.28193031714288,21,1,1,0,0,0,35.38961038961039
Early_Morning,2019-07-05,07:18:38,23.543890927272727,87.28431556909091,11,0,0,0,1,1,23.5
Early_Morning,2019-07-05,07:19:42,23.54350949875,87.28763751749999,8,0,0,0,1,1,23.5
Early_Morning,2019-07-05,07:19:58,23.5439515425,87.28790960250001,4,0,0,0,1,1,23.5
Early_Morning,2019-07-05,07:20:14,23.544320003333336,87.28847045666667,3,0,1,0,0,1,30.41860465116279
Early_Morning,2019-07-05,07:21:16,23.541784441,87.28991706000001,10,1,1,1,0,0,35.38961038961039
Early_Morning,2019-07-05,07:21:33,23.541494826041674,87.29044466208332,48,0,0,0,1,0,9.0
Early_Morning,2019-07-05,07:23:33,23.53899400609757,87.29460439560975,41,1,1,0,1,0,35.38961038961039
Early_Morning,2019-07-05,07:24:52,23.53762475181819,87.2968567781818,11,1,1,0,1,0,35.38961038961039
Early_Morning,2019-07-05,07:25:34,23.535937512222223,87.29594255888888,9,0,1,1,1,0,30.41860465116279
Early_Morning,2019-07-05,07:26:04,23.53543895,87.2968231,1,0,0,0,1,1,23.5
Early_Morning,2019-07-05,07:26:24,23.53581675203067,87.29782919241374,261,1,0,0,1,1,35.38961038961039
Early_Morning,2019-07-05,07:31:01,23.53551691535713,87.2987279875,28,0,1,0,1,0,30.41860465116279
Early_Morning,2019-07-05,07:32:14,23.53627037,87.30096713,1,0,1,0,0,1,30.41860465116279
Early_Morning,2019-07-05,07:32:32,23.5370786575,87.3015547725,4,0,0,1,1,1,23.5
Early_Morning,2019-07-05,07:33:10,23.536244444,87.30308787533333,15,0,0,0,0,0,23.5
Early_Morning,2019-07-05,07:35:45,23.52824615507576,87.31127018590917,132,1,1,0,0,1,35.38961038961039
Early_Morning,2019-07-05,07:44:17,23.50407956,87.308076625,4,0,0,0,1,1,23.5
Early_Morning,2019-07-05,07:44:32,23.50359532142857,87.30779624285717,7,0,0,0,1,1,23.5
Early_Morning,2019-07-05,07:45:33,23.500527290769227,87.30606791038463,26,1,0,0,0,0,35.38961038961039
Early_Morning,2019-07-05,07:46:29,23.49958816,87.3076597,1,0,0,0,0,1,23.5
Early_Morning,2019-07-05,07:47:52,23.49659808733333,87.31343351733332,45,1,0,0,0,0,35.38961038961039
Early_Morning,2019-07-05,07:49:07,23.49566067,87.31490111000001,7,0,0,0,0,1,23.5
