start_time,end_time,scores
12:52:50,12:53:14,-1.0
16:32:51,16:32:51,-2.0
18:47:26,18:47:45,-0.9976498248197853
18:48:02,18:48:11,-2.0
18:48:19,18:48:32,0.19691167520419406
18:52:37,18:52:50,2.0
11:01:08,11:01:26,-1.000636199745275
11:01:40,11:01:43,-2.0
14:57:09,14:57:28,-0.998655866638076
14:57:38,14:57:47,-2.0
14:58:00,14:58:05,-2.0
16:46:46,16:46:51,-2.0
