start_time,end_time,scores
12:50:56,12:50:58,-2.0
17:21:58,17:22:33,2.0
17:22:53,17:23:27,2.0
11:21:20,11:22:48,-1.004058473433364
15:38:52,15:39:49,-0.9962969020794104
15:40:03,15:40:10,-2.0
15:40:35,15:40:42,-2.0
17:38:49,17:40:25,-0.986545404069456
