honk_duration,edge_honk_duration
0,0
1,0
0,5
14,0
0,13
0,0
0,1
0,1
0,0
0,1
0,1
0,1
0,3
22,7
1,13
2,0
2,0
3,0
1,9
0,1
0,0
0,2
1,1
5,5
13,7
0,3
0,11
6,6
5,5
39,1
3,11
3,8
6,4
3,9
9,12
0,1
5,7
0,0
0,0
0,0
0,3
8,2
1,43
2,2
0,0
4,13
0,22
