time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Afternoon,2019-09-15,15:43:28,23.564248986,87.283160081,10,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-15,15:43:50,23.563885691,87.283845431,10,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-15,15:45:09,23.56145941,87.28359756,1,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,15:45:51,23.55942001395209,87.28475209718559,167,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-15,15:50:57,23.55548269333333,87.28557862333334,6,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-15,15:51:13,23.55507196454545,87.28576186272727,11,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,15:51:38,23.554586607500003,87.28605070750001,4,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-15,15:51:56,23.5538703725,87.28647819499999,8,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-15,15:52:19,23.553301325555555,87.28675130333335,9,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-15,15:52:52,23.55240036882353,87.28712624058824,17,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-15,15:53:25,23.55178374,87.28658832,1,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,15:53:36,23.55130503,87.28617123,1,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-15,15:54:04,23.55007131,87.28522937,2,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-15,15:54:43,23.54827181807692,87.28379179153846,26,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-15,15:55:42,23.546551419411763,87.28240717705883,17,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,15:56:30,23.54529603192308,87.28145478115385,26,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-15,15:56:58,23.5450000525,87.28183758499999,8,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,15:57:22,23.544498755,87.28295222400001,10,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-15,15:57:57,23.54385044,87.28428969428572,7,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,15:59:13,23.54348761,87.287912535,2,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-15,15:59:27,23.543954945,87.28805841249999,4,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-15,15:59:48,23.544174115714288,87.28881077428571,7,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,16:00:20,23.543107004666663,87.290483436,15,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-15,16:00:57,23.541759724090912,87.29002922863637,22,1,0,1,0,0,24.16631130063966
Afternoon,2019-09-15,16:02:09,23.539254335937496,87.29333395375,32,1,0,1,1,0,24.16631130063966
Afternoon,2019-09-15,16:02:52,23.53920554,87.29396801,1,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-15,16:03:29,23.53825776,87.2960284,1,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-15,16:03:49,23.537606165416666,87.29688361916665,24,1,1,0,1,0,24.16631130063966
Afternoon,2019-09-15,16:04:38,23.53595126586207,87.29605388000002,29,0,0,1,1,0,23.918650793650794
Afternoon,2019-09-15,16:05:25,23.535693828971947,87.2974413041121,107,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-15,16:10:18,23.53598961869565,87.3006286973913,23,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-15,16:11:00,23.536682114,87.30125549299999,10,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-15,16:11:21,23.537097607500005,87.30173559437502,16,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-15,16:12:56,23.53336512178571,87.306645225,28,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,16:14:56,23.52769541809524,87.31130857809525,21,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-15,16:15:36,23.52684639,87.31205584,1,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,16:17:15,23.52390016619048,87.318241995,42,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-15,16:18:25,23.522668535,87.31741316,2,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-15,16:18:54,23.521449226666665,87.31662980666665,3,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,16:19:07,23.5209518275,87.31635420999999,8,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,16:19:54,23.51894416,87.315065005,4,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,16:20:17,23.517958907692307,87.31434470692307,13,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,16:23:45,23.50707195375,87.3098853925,8,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-15,16:24:29,23.50472937,87.308533154,5,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-15,16:24:49,23.503637006,87.30788413999998,5,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-15,16:25:51,23.50025314227273,87.30614862454546,22,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-15,16:28:24,23.495546735,87.31567778,8,0,0,1,1,0,23.918650793650794
