honk_duration,edge_honk_duration
12,0
47,19
0,42
23,5
9,3
8,3
1,0
5,8
0,0
4,3
0,0
2,2
4,12
3,11
1,28
0,1
4,4
6,12
0,1
5,50
0,48
10,14
5,13
328,6
0,35
10,5
2,50
0,63
0,20
3,16
8,7
