honk_duration,edge_honk_duration
165,0
13,38
1,71
1,8
2,6
5,18
4,4
12,10
1,48
2,41
11,69
0,74
0,32
3,47
5,63
1,19
6,11
4,29
13,39
7,41
9,7
13,32
3,47
7,9
4,8
8,5
0,15
0,33
3,11
0,10
15,7
12,16
1,12
2,8
10,3
18,35
7,25
21,13
8,8
2,2
5,17
1,9
27,8
14,9
0,19
0,3
8,13
0,42
43,31
