RSI
0.0
2.3189770620074763
1.4755329720361927
1.3432733403678754
1.1712345156082522
1.574327526472205
1.875034731329709
1.710227529607271
1.5677360172430526
1.9685280915913521
1.647200817287578
1.508697262705843
2.659735276932411
2.4498288916303563
1.3165702962592385
1.435769148280659
1.7647145315601152
2.1731355042254332
1.5466514724952922
2.6003264634606826
1.7595688143158137
1.8441404158185164
1.7910416974310057
0.0
26.954176604798
11.466405254364455
7.939194981617466
7.862359483681068
2.768433899828127
2.5987556562042986
1.5780742455376346
1.2365583451282165
1.5829382772307627
0.8338714611403781
