honk_duration,edge_honk_duration
6,0
6,5
0,11
0,4
0,6
0,8
5,1
1,2
0,3
0,7
2,10
0,5
0,3
0,4
0,8
0,7
1,2
0,1
2,0
3,11
7,0
30,14
0,1
9,1
2,4
5,4
15,1
0,1
1,0
0,5
0,2
11,12
1,1
1,6
