d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
17,0,161,0
0,3,13,42
0,0,4,68
0,1,6,12
1,0,3,17
2,2,15,17
0,2,2,47
0,1,4,39
0,2,12,66
1,1,3,73
1,7,0,32
4,1,4,46
3,13,8,59
0,0,5,16
7,0,10,7
7,13,7,26
10,41,12,40
6,29,24,40
5,17,15,30
4,4,7,44
2,5,6,8
1,0,8,5
2,0,12,1
0,0,5,10
4,11,3,44
1,1,0,10
7,0,20,3
2,4,13,13
2,1,19,18
2,1,20,34
1,10,6,20
1,2,27,13
0,1,12,3
0,0,12,0
1,0,8,15
0,0,7,2
1,0,36,6
2,0,18,0
1,0,6,13
0,0,2,1
4,2,14,12
0,0,3,34
2,3,48,27
