honk_duration,edge_honk_duration
41,0
10,20
0,3
2,9
0,0
18,2
1,6
2,14
0,0
0,0
1,0
1,3
0,0
0,3
3,1
0,4
9,4
19,5
0,24
17,0
14,4
1,0
6,1
0,1
0,1
0,2
2,0
1,1
6,6
0,0
0,0
5,0
1,1
0,4
8,3
0,0
1,0
9,22
