d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
3,0,5,0
0,1,10,6
4,2,5,27
1,1,4,2
0,1,7,8
2,6,4,10
0,1,6,19
3,1,11,8
1,1,11,11
3,0,3,0
1,0,6,6
0,0,8,8
0,0,9,10
1,2,7,18
5,1,9,11
3,0,9,2
2,0,15,10
2,4,2,13
2,3,3,16
0,9,4,22
0,4,5,21
2,0,8,10
0,3,2,30
0,0,2,12
1,14,11,21
2,2,18,15
2,4,6,28
1,54,14,48
13,2,63,11
21,8,29,12
1,0,1,2
0,0,3,0
11,0,133,0
2,2,1,24
0,0,2,4
0,4,1,22
5,8,4,5
2,8,6,7
2,2,1,10
