honk_duration,edge_honk_duration
10,0
8,12
0,3
0,0
0,1
1,0
3,2
1,3
5,5
2,6
1,4
3,31
2,24
9,16
2,7
43,8
7,60
6,18
7,14
6,5
0,17
1,1
0,31
2,3
