lat,long,stay_duration,start_date,start_time,end_date,end_time
23.493395366752598,87.31636818984538,194,07/06/2019,11:51:07,07/06/2019,11:54:42
23.4939377,87.31572365,1,07/06/2019,11:54:59,07/06/2019,11:54:59
23.49535972,87.31501405,1,07/06/2019,11:55:19,07/06/2019,11:55:19
23.495687055999998,87.31468461800002,10,07/06/2019,11:55:27,07/06/2019,11:55:36
23.49637546888889,87.31370920444444,9,07/06/2019,11:55:53,07/06/2019,11:56:04
23.498951081999998,87.30924748,5,07/06/2019,11:57:15,07/06/2019,11:57:23
23.500164452222222,87.30586087888891,18,07/06/2019,11:58:13,07/06/2019,11:58:36
23.503037484411763,87.30727640588236,34,07/06/2019,11:59:24,07/06/2019,12:00:01
23.50378658,87.30776956,1,07/06/2019,12:00:14,07/06/2019,12:00:14
23.5054185,87.30877863,1,07/06/2019,12:00:52,07/06/2019,12:00:52
23.512455859230766,87.31052734538463,13,07/06/2019,12:02:52,07/06/2019,12:03:04
23.526423989999998,87.3110836925,4,07/06/2019,12:06:18,07/06/2019,12:06:22
23.528333293333333,87.30918680999999,3,07/06/2019,12:07:29,07/06/2019,12:07:31
23.528311390833334,87.31108349833333,12,07/06/2019,12:08:20,07/06/2019,12:08:31
23.5367637,87.30205521,1,07/06/2019,12:10:56,07/06/2019,12:10:56
23.536923379473688,87.3014539531579,19,07/06/2019,12:11:05,07/06/2019,12:11:23
23.535082829215686,87.29750088862744,51,07/06/2019,12:12:26,07/06/2019,12:13:16
23.53604765441177,87.29578913558824,34,07/06/2019,12:13:43,07/06/2019,12:14:21
23.537642914285716,87.29674162714285,14,07/06/2019,12:14:51,07/06/2019,12:15:05
23.53885799,87.29475405,1,07/06/2019,12:15:44,07/06/2019,12:15:44
23.539038115,87.29359445,2,07/06/2019,12:16:04,07/06/2019,12:16:05
23.539119621999998,87.29312389,5,07/06/2019,12:16:15,07/06/2019,12:16:22
23.541246546666667,87.29084368333334,3,07/06/2019,12:17:00,07/06/2019,12:17:05
23.54198216637364,87.28974230714292,91,07/06/2019,12:17:25,07/06/2019,12:19:04
23.543097239999998,87.29037559555553,9,07/06/2019,12:19:25,07/06/2019,12:19:35
23.5441279364,87.2881556832,25,07/06/2019,12:20:11,07/06/2019,12:20:46
23.54340767933333,87.287643682,15,07/06/2019,12:20:57,07/06/2019,12:21:11
23.543263221,87.28535725100002,20,07/06/2019,12:21:59,07/06/2019,12:22:19
23.543828735454543,87.28424478272727,11,07/06/2019,12:22:40,07/06/2019,12:22:50
23.545010272000003,87.281630512,5,07/06/2019,12:23:43,07/06/2019,12:23:47
23.54536574,87.28129789777778,9,07/06/2019,12:24:00,07/06/2019,12:24:13
23.547010911739132,87.28259469869566,23,07/06/2019,12:24:43,07/06/2019,12:25:13
23.547500781999997,87.28302152799999,5,07/06/2019,12:25:25,07/06/2019,12:25:29
23.54826271054795,87.28360668794522,73,07/06/2019,12:25:42,07/06/2019,12:27:00
23.5492035825,87.28427913624999,8,07/06/2019,12:27:19,07/06/2019,12:27:32
23.551217155624997,87.28587795375,16,07/06/2019,12:28:19,07/06/2019,12:28:34
23.551864626666667,87.28646152666666,3,07/06/2019,12:28:52,07/06/2019,12:28:54
23.552376328888887,87.28691066111112,9,07/06/2019,12:29:07,07/06/2019,12:29:17
23.553320636000002,87.286668994,5,07/06/2019,12:29:34,07/06/2019,12:29:38
23.554624943333334,87.28592736333333,3,07/06/2019,12:30:10,07/06/2019,12:30:12
23.555747441578944,87.28567751736841,19,07/06/2019,12:30:38,07/06/2019,12:30:58
23.55906561733333,87.28461466200001,15,07/06/2019,12:32:10,07/06/2019,12:32:24
