b_lat,b_long,BS,speed,start_time,ETA,Err,stay_duration,estimated_stay_duration,distance_from_prev
23.49471008,87.31699141,BS1,3.208857802457898,17:03:52,,,0.0,27.2903981264637,0.0
23.49320866,87.31643745,BS2,1.0076184220266244,17:06:27,,,0.0,27.2903981264637,156.18085557131522
23.49633101,87.31373774,BS3,2.556621270729013,17:07:52,,,0.0,27.2903981264637,457.4082500197933
23.50029568,87.30586601,BS4,11.082165035051402,17:09:37,17:12:35,2.966666666666667,27.0,27.2903981264637,942.6944017498826
23.50322107,87.30746845,BS5,9.354687602589609,17:11:11,17:10:39,-0.5333333333333333,33.0,27.2903981264637,381.0617733138731
23.50426426,87.30816503,BS6,4.857707833427378,17:11:59,,,0.0,27.2903981264637,136.89596658918867
23.51181651,87.31059006,BS7,5.590209347380924,17:13:45,,,0.0,27.2903981264637,905.3403382305651
23.5198336,87.31119591,BS8,6.324433189218237,17:15:06,,,0.0,27.2903981264637,903.6203969743733
23.52831251,87.31119007,BS9,9.134532135923555,17:18:16,17:18:17,0.0166666666666666,18.0,27.2903981264637,1521.4501002881539
23.53321597,87.3065011,BS10,7.149177694103203,17:19:28,,,0.0,27.2903981264637,729.3423855021829
23.53683653,87.30153599,BS11,9.50087968343798,17:20:40,17:21:18,0.6333333333333333,22.0,27.2903981264637,687.8028553591721
23.53513681,87.29784925,BS12,9.454834241839832,17:22:00,17:22:04,0.0666666666666666,38.0,27.2903981264637,502.3431498126456
23.53771142,87.29670549,BS13,9.314762850057033,17:24:04,17:24:22,0.3,35.0,27.2903981264637,452.3715716124361
23.53878878,87.29487424,BS14,7.682057496311364,17:25:06,,,0.0,27.2903981264637,230.75341574476352
23.53912347,87.29315596,BS15,10.11731637756773,17:25:33,17:25:18,-0.25,44.0,27.2903981264637,194.82447467349994
23.54192789,87.28973901,BS16,11.309549632909835,17:27:36,17:27:38,0.0333333333333333,33.0,27.2903981264637,542.6568742678737
23.54415651,87.28807897,BS17,8.065232271045026,17:29:22,,,0.0,27.2903981264637,426.3277088977793
23.54443782,87.28285678,BS18,12.337349569046111,17:32:21,17:32:11,-0.1666666666666666,16.0,27.2903981264637,698.490506441507
23.54529303,87.28125296,BS19,7.94166166051931,17:33:06,,,0.0,27.2903981264637,191.79376320061783
23.54694405,87.28255933,BS20,12.16231561449692,17:33:57,17:34:03,0.1,11.0,27.2903981264637,229.45437825586123
23.54798002,87.2833887,BS21,7.579201325063037,17:34:28,,,0.0,27.2903981264637,153.84619084233236
23.55005833,87.28503922,BS22,11.640355257184815,17:35:29,17:35:30,0.0166666666666666,14.0,27.2903981264637,289.9343821701623
23.55122582,87.28598304,BS23,11.5088409743337,17:36:08,17:36:11,0.05,26.0,27.2903981264637,174.11602179940382
23.55248702,87.28704521,BS24,11.758555967401378,17:37:04,17:37:09,0.0833333333333333,47.0,27.2903981264637,190.86094817821322
23.55391625,87.2863592,BS25,12.489269481899765,17:38:37,17:38:49,0.2,21.0,27.2903981264637,188.8014433842327
23.55569605,87.28557586,BS26,12.06555110450726,17:39:30,17:39:51,0.35,12.0,27.2903981264637,223.1184295632247
23.55939141,87.28451824,BS27,6.211765111295372,17:41:26,,,0.0,27.2903981264637,539.0282756458582
23.56401702,87.28329682,BS28,6.181008609808689,17:43:39,,,0.0,27.2903981264637,606.8563847362366
