b_lat,b_long,BS,speed,start_time,ETA,Err,stay_duration,estimated_stay_duration,distance_from_prev
23.49471008,87.31699141,BS1,2.4823871880135058,09:21:20,,,0.0,33.34285714285714,0.0
23.49320866,87.31643745,BS2,1.205786714972902,09:23:49,,,0.0,33.34285714285714,179.66222071183046
23.49633101,87.31373774,BS3,13.180420423238846,09:26:38,09:26:03,-0.5833333333333334,28.0,33.34285714285714,472.27041982917564
23.50029568,87.30586601,BS4,10.40360017018075,09:29:06,09:29:23,0.2833333333333333,29.0,33.34285714285714,943.45518920773
23.50322107,87.30746845,BS5,9.914171348351172,09:30:20,09:30:15,-0.0833333333333333,11.0,33.34285714285714,379.61480769308014
23.50426426,87.30816503,BS6,4.240707540115957,09:30:47,,,0.0,33.34285714285714,141.11042748476893
23.51181651,87.31059006,BS7,4.9247042276088075,09:32:42,,,0.0,33.34285714285714,907.655334188798
23.5198336,87.31119591,BS8,5.326502703179017,09:34:45,,,0.0,33.34285714285714,901.8640974207174
23.52831251,87.31119007,BS9,8.648712081754601,09:38:13,09:37:58,-0.25,8.0,33.34285714285714,1541.3577996215895
23.53321597,87.3065011,BS10,6.167911962982733,09:39:21,,,0.0,33.34285714285714,731.7612333136422
23.53683653,87.30153599,BS11,9.01546890940168,09:40:36,09:41:01,0.4166666666666667,9.0,33.34285714285714,697.5479614915721
23.53513681,87.29784925,BS12,6.5756738415356395,09:41:52,,,0.0,33.34285714285714,499.33453696771085
23.53771142,87.29670549,BS13,10.556571713086742,09:44:14,09:44:01,-0.2166666666666666,25.0,33.34285714285714,457.84359756619597
23.53878878,87.29487424,BS14,7.2041722658986895,09:45:05,,,0.0,33.34285714285714,245.0985147668598
23.53912347,87.29315596,BS15,11.434011483506415,09:45:29,09:45:28,-0.0166666666666666,22.0,33.34285714285714,185.5996567186121
23.54192789,87.28973901,BS16,12.064420397678813,09:46:42,09:47:08,0.4333333333333333,1.0,33.34285714285714,513.5874650863352
23.54415651,87.28807897,BS17,14.264355007048728,09:51:37,09:51:45,0.1333333333333333,43.0,33.34285714285714,1397.5537397539374
23.54443782,87.28285678,BS18,14.71296922203149,09:54:06,09:54:25,0.3166666666666666,7.0,33.34285714285714,685.5610402962448
23.54529303,87.28125296,BS19,14.945519546729855,09:54:43,09:55:08,0.4166666666666667,17.0,33.34285714285714,194.37843745167993
23.54694405,87.28255933,BS20,6.73353467708659,09:55:49,,,0.0,33.34285714285714,236.2489341786113
23.54798002,87.2833887,BS21,6.741880610279464,09:56:08,,,0.0,33.34285714285714,146.8600141778079
23.55005833,87.28503922,BS22,6.731256102334165,09:57:02,,,0.0,33.34285714285714,286.15309810992767
23.55122582,87.28598304,BS23,6.785267010913956,09:57:23,,,0.0,33.34285714285714,167.5911710429191
23.55248702,87.28704521,BS24,6.750753540629744,09:57:49,,,0.0,33.34285714285714,173.52794460031328
23.55391625,87.2863592,BS25,16.13191087834237,09:58:40,09:58:48,0.1333333333333333,14.0,33.34285714285714,182.9104554674741
23.55569605,87.28557586,BS26,15.733186281519274,09:59:28,09:59:27,-0.0166666666666666,27.0,33.34285714285714,222.87696410423814
23.55939141,87.28451824,BS27,6.123724559088802,10:01:20,,,0.0,32.07241379310345,526.6948397846008
23.56401702,87.28329682,BS28,17.986713094036315,10:02:43,10:02:46,0.05,4.0,32.07241379310345,612.4442553535628
