b_lat,b_long,BS,speed,start_time,ETA,Err,stay_duration,estimated_stay_duration,distance_from_prev
23.56087993,87.28386822,BS1,1.9810927189917138,18:41:44,,,0.0,25.338541666666668,441.8439679826673
23.55941146,87.28472486,BS2,3.4080198341137034,18:42:10,,,0.0,25.338541666666668,181.8236622872164
23.55561312,87.28554798,BS3,3.763883648140543,18:44:11,,,0.0,25.338541666666668,520.5529999128267
23.55386124,87.28647572,BS4,3.6895311582802193,18:45:18,,,0.0,25.338541666666668,224.59543091175715
23.55247571,87.28704972,BS5,3.7565410632947964,18:45:58,,,0.0,25.338541666666668,175.12231746738917
23.55119384,87.28602042,BS6,6.009312868577843,18:46:53,18:47:00,0.1166666666666666,23.0,25.338541666666668,180.6598409410194
23.55005188,87.28515498,BS7,6.006501915584155,18:47:46,18:47:48,0.0333333333333333,1.0,25.338541666666668,157.09942090930394
23.54819878,87.28365987,BS8,4.023493676171478,18:48:22,,,0.0,25.338541666666668,254.7775038679133
23.54524842,87.28129974,BS9,6.065710206617514,18:49:28,18:49:57,0.4833333333333333,37.0,25.338541666666668,411.4811615396675
23.54453642,87.28282814,BS10,4.412605304138709,18:50:28,,,0.0,25.338541666666668,187.8589857468096
23.54297979,87.2872546,BS11,6.292820322385314,18:51:55,18:52:16,0.35,5.0,25.338541666666668,518.3775813500206
23.54423801,87.28811681,BS12,4.637685191815645,18:52:31,,,0.0,25.338541666666668,168.4188023674169
23.54167796,87.28987733,BS13,6.403611387331005,18:54:09,18:54:21,0.2,9.0,25.338541666666668,494.2659973546911
23.53916408,87.29318138,BS14,6.526158492993779,18:55:19,18:55:43,0.4,15.0,25.338541666666668,483.2886169207991
23.53898312,87.29470342,BS15,4.993987467517269,18:55:57,,,0.0,25.338541666666668,194.30218559532477
23.53777581,87.29679524,BS16,5.051683088372816,18:56:38,,,0.0,25.338541666666668,260.1989780757267
23.53575012,87.29748374,BS17,5.02313903434196,18:58:20,,,0.0,25.338541666666668,484.92934606161725
23.52722198,87.31118444,BS18,10.862804682987624,19:08:06,19:08:12,0.1,17.0,25.338541666666668,2404.5035477328884
23.51961638,87.31134396,BS19,5.521348250696996,19:11:31,,,0.0,25.338541666666668,1486.4072996654095
23.51160875,87.31061834,BS20,5.966936886725092,19:13:11,,,0.0,25.338541666666668,905.794662132932
23.50710989,87.30988209,BS21,6.148237733320889,19:14:07,,,0.0,25.338541666666668,516.7799335272357
23.50362896,87.30777677,BS22,13.577289653400058,19:15:17,19:14:38,-0.65,12.0,25.338541666666668,438.93532918318124
23.50028882,87.30607035,BS23,13.817937062209282,19:16:47,19:16:54,0.1166666666666666,18.0,25.338541666666668,421.00912467174385
23.4964703,87.31366647,BS24,15.242792121402768,19:18:40,19:18:16,-0.4,13.0,25.338541666666668,898.6301052029248
23.49469386,87.31687799,BS25,7.046863965821995,19:20:07,,,0.0,25.338541666666668,409.0031614639993
