b_lat,b_long,BS,speed,start_time,ETA,Err,stay_duration,estimated_stay_duration,distance_from_prev
23.49471008,87.31699141,BS1,1.9810927189917138,18:56:47,,,0.0,25.338541666666668,0.0
23.49320866,87.31643745,BS2,2.2642328506744525,18:57:54,,,0.0,25.338541666666668,151.70360114915619
23.49633101,87.31373774,BS3,3.2424964171196495,18:59:59,,,0.0,25.338541666666668,470.8557115636181
23.50029568,87.30586601,BS4,6.937677045205343,19:02:31,19:10:18,7.783333333333333,42.0,25.338541666666668,945.355701897131
23.50322107,87.30746845,BS5,6.858528745356067,19:04:07,19:03:48,-0.3166666666666666,59.0,25.338541666666668,390.6891794375049
23.50426426,87.30816503,BS6,4.98923458136773,19:05:30,,,0.0,25.338541666666668,146.85280190412868
23.51181651,87.31059006,BS7,5.2443739226948445,19:08:02,,,0.0,25.338541666666668,904.8136392204965
23.5198336,87.31119591,BS8,5.7348660971476,19:09:50,,,0.0,25.338541666666668,900.9080475787628
23.52831251,87.31119007,BS9,7.275565232587179,19:13:22,19:13:29,0.1166666666666666,4.0,25.338541666666668,1538.3002780677493
23.53321597,87.3065011,BS10,6.366591772416597,19:14:45,,,0.0,25.338541666666668,745.2148406123588
23.53683653,87.30153599,BS11,6.540008291800436,19:16:04,,,0.0,25.338541666666668,685.3949291164918
23.53513681,87.29784925,BS12,7.631150293546857,19:17:21,19:17:40,0.3166666666666666,113.0,25.338541666666668,496.0969022091176
23.53771142,87.29670549,BS13,8.738790964364272,19:21:31,19:20:49,-0.7,103.0,25.338541666666668,524.5723246033895
23.53878878,87.29487424,BS14,7.266836117247761,19:23:43,,,0.0,25.338541666666668,266.581919037696
23.53912347,87.29315596,BS15,9.655784330057346,19:24:16,19:24:30,0.2333333333333333,53.0,25.338541666666668,183.8865514895033
23.54192789,87.28973901,BS16,10.63824509634122,19:26:15,19:25:38,-0.6166666666666667,38.0,25.338541666666668,519.9491048539312
23.54415651,87.28807897,BS17,7.897649316259468,19:28:14,,,0.0,25.338541666666668,456.77388534363126
23.54443782,87.28285678,BS18,6.902938343141661,19:31:03,,,0.0,25.338541666666668,700.5712746379595
23.54529303,87.28125296,BS19,10.999635866118943,19:31:44,19:31:56,0.2,25.0,25.338541666666668,190.79515469428225
23.54694405,87.28255933,BS20,11.198782444225133,19:32:49,19:32:58,0.15,11.0,25.338541666666668,239.86057302499648
23.54798002,87.2833887,BS21,6.796508919176924,19:33:25,,,0.0,25.338541666666668,149.0230959722703
23.55005833,87.28503922,BS22,11.212076503695878,19:34:31,19:34:25,-0.1,15.0,25.338541666666668,289.33475251622804
23.55122582,87.28598304,BS23,11.035349025771527,19:35:10,19:35:11,0.0166666666666666,15.0,25.338541666666668,170.5531123314231
23.55248702,87.28704521,BS24,10.980638806143135,19:35:54,19:35:50,-0.0666666666666666,6.0,25.338541666666668,179.09538855827122
23.55391625,87.2863592,BS25,5.969473748520895,19:36:45,,,0.0,25.338541666666668,181.09520358651207
23.55569605,87.28557586,BS26,11.259031076043826,19:37:29,19:37:34,0.0833333333333333,35.0,25.338541666666668,220.89157328158763
23.55939141,87.28451824,BS27,6.75700643996889,19:39:33,,,0.0,25.338541666666668,526.6849781254678
23.56401702,87.28329682,BS28,7.131283338371438,19:41:46,,,0.0,25.338541666666668,613.9300005664663
