b_lat,b_long,BS,speed,start_time,ETA,Err,stay_duration,estimated_stay_duration,distance_from_prev
23.56087993,87.28386822,BS1,2.4823871880135058,07:07:47,,,0.0,33.34285714285714,405.5931430826733
23.55941146,87.28472486,BS2,5.191140016200631,07:08:29,07:08:54,0.4166666666666667,141.0,33.34285714285714,181.64197286350833
23.55561312,87.28554798,BS3,5.45560595760742,07:12:26,07:12:57,0.5166666666666667,18.0,33.34285714285714,524.6268633779846
23.55386124,87.28647572,BS4,4.412144369857893,07:13:45,,,0.0,33.34285714285714,225.01776678118654
23.55247571,87.28704972,BS5,5.762568883757616,07:14:28,07:14:34,0.1,9.0,33.34285714285714,172.05105505810798
23.55119384,87.28602042,BS6,5.847289396286348,07:14:59,07:15:28,0.4833333333333333,23.0,33.34285714285714,177.26439067491947
23.55005188,87.28515498,BS7,5.955297343226203,07:15:43,07:16:00,0.2833333333333333,12.0,33.34285714285714,158.0797030626345
23.54819878,87.28365987,BS8,6.191808131145463,07:16:25,07:17:01,0.6,9.0,33.34285714285714,257.6246073017205
23.54524842,87.28129974,BS9,6.386307344745043,07:17:26,07:18:03,0.6166666666666667,6.0,33.34285714285714,412.823201421113
23.54453642,87.28282814,BS10,5.201777695023955,07:18:18,,,0.0,33.34285714285714,174.59636852684253
23.54297979,87.2872546,BS11,5.460822669263432,07:19:29,,,0.0,33.34285714285714,521.6446617776269
23.54423801,87.28811681,BS12,5.438380366321757,07:20:02,,,0.0,33.34285714285714,166.27047812029195
23.54167796,87.28987733,BS13,6.7937826810375785,07:21:17,07:21:51,0.5666666666666667,9.0,33.34285714285714,471.05124026060366
23.53916408,87.29318138,BS14,5.453998006896495,07:23:04,,,0.0,33.34285714285714,482.18897073513335
23.53898312,87.29470342,BS15,6.951047635098436,07:23:33,07:23:36,0.05,44.0,33.34285714285714,155.1774407415769
23.53777581,87.29679524,BS16,7.012267195529737,07:24:51,07:24:47,-0.0666666666666666,15.0,33.34285714285714,262.77859622736196
23.53575012,87.29748374,BS17,5.613564779936511,07:26:17,,,0.0,33.34285714285714,433.9821008646795
23.52722198,87.31118444,BS18,5.145421722594121,07:38:08,,,0.0,33.34285714285714,2143.6920205856877
23.51961638,87.31134396,BS19,5.606782132086579,07:40:46,,,0.0,33.34285714285714,1472.0732386488162
23.51160875,87.31061834,BS20,6.294424536781493,07:42:16,,,0.0,33.34285714285714,909.0360323675159
23.50710989,87.30988209,BS21,6.418127033271067,07:43:08,,,0.0,33.34285714285714,509.3431680634203
23.50362896,87.30777677,BS22,21.79324934657493,07:44:32,07:44:53,0.35,7.0,33.34285714285714,445.29420103600023
23.50028882,87.30607035,BS23,22.29958676015659,07:45:33,07:45:22,-0.1833333333333333,28.0,33.34285714285714,420.03120437228426
23.4964703,87.31366647,BS24,27.62864747246147,07:47:52,07:47:29,-0.3833333333333333,44.0,33.34285714285714,904.42088086677
23.49469386,87.31687799,BS25,8.527001018459698,07:49:51,,,0.0,33.34285714285714,408.13363956250396
