b_lat,b_long,BS,speed,start_time,ETA,Err,stay_duration,estimated_stay_duration,distance_from_prev
23.49471008,87.31699141,BS1,2.4823871880135058,08:57:28,,,0.0,33.34285714285714,0.0
23.49320866,87.31643745,BS2,0.5857528007789176,09:03:24,,,0.0,33.34285714285714,208.52799728582266
23.49633101,87.31373774,BS3,10.121922426043064,09:06:58,09:07:13,0.25,15.0,33.34285714285714,476.5816340037031
23.50029568,87.30586601,BS4,8.244998101076176,09:09:22,09:09:03,-0.3166666666666666,26.0,33.34285714285714,963.8899948126378
23.50322107,87.30746845,BS5,8.049574868242605,09:10:50,09:11:13,0.3833333333333333,25.0,33.34285714285714,382.1446690748119
23.50426426,87.30816503,BS6,2.812480095275134,09:11:29,,,0.0,33.34285714285714,148.5277810265493
23.51181651,87.31059006,BS7,3.473053105006677,09:13:24,,,0.0,33.34285714285714,911.3451905726574
23.5198336,87.31119591,BS8,4.040893277354971,09:15:03,,,0.0,33.34285714285714,905.4261887910297
23.52831251,87.31119007,BS9,9.514457130070262,09:18:48,09:18:31,-0.2833333333333333,21.0,33.34285714285714,1533.4435590534645
23.53321597,87.3065011,BS10,11.186731367567315,09:20:21,09:20:33,0.2,10.0,33.34285714285714,727.2005067056352
23.53683653,87.30153599,BS11,12.636463686254682,09:21:51,09:21:55,0.0666666666666666,19.0,33.34285714285714,684.7162904178722
23.53513681,87.29784925,BS12,13.895048972510216,09:23:08,09:22:42,-0.4333333333333333,80.0,33.34285714285714,512.8055655216467
23.53771142,87.29670549,BS13,18.51014107197645,09:26:00,09:25:41,-0.3166666666666666,16.0,33.34285714285714,468.7542291859545
23.53878878,87.29487424,BS14,7.631690716173335,09:26:42,,,0.0,33.34285714285714,245.61108855442671
23.53912347,87.29315596,BS15,19.549199990898,09:27:02,09:26:56,-0.1,34.0,33.34285714285714,177.63243557508122
23.54192789,87.28973901,BS16,21.35454799794144,09:28:26,09:28:02,-0.4,40.0,33.34285714285714,528.2910932003851
23.54415651,87.28807897,BS17,8.216797244632122,09:32:28,,,0.0,33.34285714285714,1358.1152946941838
23.54443782,87.28285678,BS18,7.972627623505065,09:34:26,,,0.0,33.34285714285714,681.1682019107848
23.54529303,87.28125296,BS19,28.128797762245654,09:35:14,09:35:16,0.0333333333333333,8.0,33.34285714285714,187.80267265753537
23.54694405,87.28255933,BS20,7.693891795460114,09:35:43,,,0.0,33.34285714285714,232.58952075606248
23.54798002,87.2833887,BS21,7.590173586837272,09:36:04,,,0.0,33.34285714285714,144.47257083368095
23.55005833,87.28503922,BS22,35.190748996557886,09:37:40,09:36:57,-0.7166666666666667,11.0,33.34285714285714,297.41972147416163
23.55122582,87.28598304,BS23,7.445944164171672,09:38:10,,,0.0,33.34285714285714,163.97956635888477
23.55248702,87.28704521,BS24,36.89625902672279,09:38:43,09:39:04,0.35,15.0,33.34285714285714,174.9221670310617
23.55391625,87.2863592,BS25,41.887469316084825,09:39:33,09:39:49,0.2666666666666666,11.0,33.34285714285714,185.6514020837185
23.55569605,87.28557586,BS26,7.20286470589154,09:40:15,,,0.0,33.34285714285714,216.47057480912008
23.55939141,87.28451824,BS27,44.50394039033729,09:41:32,09:41:42,0.1666666666666666,12.0,33.34285714285714,521.5848730669059
23.56401702,87.28329682,BS28,7.1725152132683,09:43:22,,,0.0,33.34285714285714,610.7892952947641
