start_time,end_time,score
16:38:26,16:38:31,-2.0
10:36:31,10:36:59,-2.0
10:38:03,10:38:07,-2.0
10:38:21,10:38:24,-2.0
14:56:31,14:57:09,-2.0
14:57:20,14:57:31,-2.0
16:56:08,16:58:01,-2.0
16:58:21,16:58:32,-0.5769498103804866
