start_time,end_time,score
12:50:56,12:50:58,-2.0
17:21:58,17:22:33,2.0
17:22:53,17:23:27,0.18268352405273466
11:21:20,11:22:48,-1.004058473433364
11:22:58,11:23:12,-2.0
15:38:52,15:39:49,-2.0
15:40:03,15:40:10,-2.0
15:40:35,15:40:42,-2.0
17:38:49,17:40:25,-2.0
