time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Afternoon,2019-09-16,17:40:31,23.56402537097561,87.28348819853659,41,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-16,17:43:00,23.560894212500003,87.28390257249998,4,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-16,17:43:44,23.559412339375,87.28472573124999,48,1,1,0,1,0,24.16631130063966
Afternoon,2019-09-16,17:45:41,23.55609754956521,87.28629612086957,23,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-16,17:46:16,23.555524860666665,87.28550859866667,15,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-16,17:47:00,23.554548568571427,87.28605169571428,7,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,17:47:13,23.554080837500003,87.2863416925,4,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-16,17:47:35,23.55332394454545,87.28674269363637,11,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,17:47:51,23.55293162,87.28694714,3,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-16,17:48:08,23.552338996666663,87.28694152000001,3,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-16,17:48:37,23.55120843888889,87.28607223555555,9,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-16,17:49:12,23.55005416071429,87.28513784714286,14,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-16,17:50:40,23.546715572500005,87.28250695999999,8,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,17:51:19,23.54529832125,87.2813465675,8,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-16,17:51:37,23.54504323,87.28166780500001,2,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,17:52:25,23.543842,87.28438078399999,10,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,17:53:21,23.54266944,87.2869967,1,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,17:53:38,23.5434037,87.28764033,2,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,17:54:51,23.54307062461539,87.29048557923078,13,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-16,17:55:26,23.541786290689657,87.28990278034483,29,1,0,1,0,0,24.16631130063966
Afternoon,2019-09-16,17:57:05,23.539240996190475,87.29321702904761,21,1,0,1,1,0,24.16631130063966
Afternoon,2019-09-16,17:57:49,23.53916892333333,87.29425325666666,3,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,17:57:58,23.53900118,87.29465104,1,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-16,17:58:41,23.5375098826316,87.29675596456138,57,1,1,0,1,0,24.16631130063966
Evening,2019-09-16,18:00:14,23.535983843,87.295939581,10,0,0,1,1,0,21.12562814070352
Evening,2019-09-16,18:00:47,23.5355389,87.29670233,1,0,0,0,1,0,21.12562814070352
Evening,2019-09-16,18:00:58,23.535733032692303,87.29759543099999,130,1,0,0,1,0,22.97979797979798
Evening,2019-09-16,18:07:28,23.535670518421064,87.29616444022558,133,0,0,0,1,0,21.12562814070352
Evening,2019-09-16,18:15:01,23.52563413,87.31425032,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-16,18:15:34,23.5244419075,87.3163530875,4,0,0,0,0,1,12.193717277486911
Evening,2019-09-16,18:16:15,23.523763946666666,87.31799409333333,3,0,0,0,1,0,21.12562814070352
Evening,2019-09-16,18:16:30,23.523010745384617,87.31750109000001,13,0,0,0,1,0,21.12562814070352
Evening,2019-09-16,18:17:36,23.523228955,87.316639525,2,0,0,0,1,0,21.12562814070352
Evening,2019-09-16,18:17:58,23.524245762,87.31583322,5,0,0,0,0,1,12.193717277486911
Evening,2019-09-16,18:18:12,23.52437104,87.31549279,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-16,18:19:35,23.5264026,87.3113473,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-16,18:20:04,23.52449857,87.31136521,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-16,18:24:37,23.50716715357143,87.30991274714286,14,1,0,0,0,0,22.97979797979798
Evening,2019-09-16,18:25:00,23.50667777,87.30958583,1,0,0,0,0,1,12.193717277486911
Evening,2019-09-16,18:25:48,23.503699922800006,87.307792768,25,1,0,0,0,0,22.97979797979798
Evening,2019-09-16,18:26:38,23.50307863,87.30744749,1,0,1,0,0,0,20.887417218543046
Evening,2019-09-16,18:26:45,23.50273864,87.30730943500001,2,0,0,1,0,0,14.583333333333334
Evening,2019-09-16,18:27:31,23.500298431666668,87.30614025916668,12,1,1,0,0,0,22.97979797979798
Evening,2019-09-16,18:29:39,23.49661337857143,87.31358646857143,7,1,0,0,0,0,22.97979797979798
Evening,2019-09-16,18:30:25,23.495593286666672,87.31563541333333,3,0,0,1,1,0,21.12562814070352
