wifi_count,edge_wifi_count
0,0
0,1
5,5
1,5
0,2
2,0
0,0
0,0
0,1
6,4
1,1
0,2
0,2
1,4
4,1
2,1
0,2
0,3
3,12
0,2
24,22
10,6
3,16
7,9
14,2
0,0
7,16
0,10
0,0
0,2
0,1
0,4
0,2
0,5
0,3
0,1
