#lat,long,speed,altitude,time,desc
23.56424545,87.2830376,0.0,47.0,07/02/2019 07:05:30,
23.56424012,87.28305997,2.3588429749559383,64.0,07/02/2019 07:05:31,
23.56425277,87.2830521,1.6150488551349549,65.0,07/02/2019 07:05:32,
23.56425402,87.28305417,0.25263744922161196,67.0,07/02/2019 07:05:33,
23.56426202,87.2830491,1.0261272910283423,68.0,07/02/2019 07:05:34,
23.5642654,87.28305916,1.0931341785715882,71.0,07/02/2019 07:05:35,
23.56426476,87.28305857,0.09301763218495201,71.0,07/02/2019 07:05:36,
23.56426677,87.28305533,0.39870886801614497,68.0,07/02/2019 07:05:37,
23.56425963,87.28306158,1.016095831094023,66.0,07/02/2019 07:05:38,
23.56425618,87.28306972,0.9146569556943562,65.0,07/02/2019 07:05:39,
23.56424669,87.28306535,1.1418044443150774,57.0,07/02/2019 07:05:40,
23.56423722,87.28305671,1.3704281189920398,49.0,07/02/2019 07:05:41,
23.56423533,87.28305595,0.22323865267781404,39.0,07/02/2019 07:05:42,
23.56422679,87.28305815,0.9721236728470336,41.0,07/02/2019 07:05:43,
23.56422028,87.28306207,0.8246168832280111,40.0,07/02/2019 07:05:44,
23.56422073,87.28307135,0.948718730469618,37.0,07/02/2019 07:05:45,
23.56421832,87.28307684,0.6207917123214836,38.0,07/02/2019 07:05:46,
23.56421759,87.28308254,0.5875108481916302,38.0,07/02/2019 07:05:47,
23.56421541,87.28308962,0.7620654206038476,39.0,07/02/2019 07:05:48,
23.56421265,87.28309749,0.859642467579997,40.0,07/02/2019 07:05:49,
23.56421015,87.28310543,0.8565891585820838,40.0,07/02/2019 07:05:50,
23.56420678,87.28311483,1.0296847455669356,40.0,07/02/2019 07:05:51,
23.56420227,87.28312717,1.3552157651663417,38.0,07/02/2019 07:05:52,
23.56419676,87.28314434,1.8560960931833264,39.0,07/02/2019 07:05:53,
23.56419029,87.28316358,2.0908622358928484,39.0,07/02/2019 07:05:54,
23.56418286,87.28318472,2.309768601044245,40.0,07/02/2019 07:05:55,
23.56417329,87.2832066,2.4724627894090805,41.0,07/02/2019 07:05:56,
23.56416169,87.28323043,2.751222522535476,42.0,07/02/2019 07:05:57,
23.56414963,87.28325621,2.9514418764273653,41.0,07/02/2019 07:05:58,
23.56413639,87.28328271,3.077259464741274,42.0,07/02/2019 07:05:59,
23.56412495,87.28331242,3.2871309073599404,42.0,07/02/2019 07:06:00,
23.56411523,87.28334572,3.56601737556306,42.0,07/02/2019 07:06:01,
23.56410502,87.28338324,3.993894742623112,40.0,07/02/2019 07:06:02,
23.56409424,87.28342721,4.64502148160595,39.0,07/02/2019 07:06:03,
23.56407864,87.28349767,7.397948968293895,40.0,07/02/2019 07:06:04,
23.56406429,87.28354909,5.484852588258265,40.0,07/02/2019 07:06:05,
23.56405043,87.28360668,6.076535075190587,40.0,07/02/2019 07:06:06,
23.56403188,87.28365781,5.609685384044875,40.0,07/02/2019 07:06:07,
23.5640146,87.28370107,4.813307672137415,40.0,07/02/2019 07:06:08,
23.5640018,87.28373197,3.4585197612719822,39.0,07/02/2019 07:06:09,
23.56398434,87.28375896,3.3662785416859617,39.0,07/02/2019 07:06:10,
23.56398446,87.28376628,0.747429001842606,38.0,07/02/2019 07:06:11,
23.56396924,87.28378782,2.770782803541607,38.0,07/02/2019 07:06:12,
23.56394575,87.28380155,2.955156021626615,38.0,07/02/2019 07:06:13,
23.56392082,87.28381914,3.2936678189318638,37.0,07/02/2019 07:06:14,
23.56389447,87.28381915,2.918314164402053,37.0,07/02/2019 07:06:15,
23.56386093,87.2838158,3.730331699875445,38.0,07/02/2019 07:06:16,Turn_1+
23.56382763,87.28380765,3.780733105441485,38.0,07/02/2019 07:06:17,
23.56378569,87.28379945,4.719773636115356,38.0,07/02/2019 07:06:18,
23.56375263,87.28379567,3.681740097933581,36.0,07/02/2019 07:06:19,
23.56372675,87.28377663,3.463223719481149,34.0,07/02/2019 07:06:20,
23.5637095,87.28376351,2.3332409102595806,33.0,07/02/2019 07:06:21,
23.56369151,87.28375735,2.0893217037162217,33.0,07/02/2019 07:06:22,
23.56367942,87.28375836,1.3429554626309783,33.0,07/02/2019 07:06:23,
23.56367804,87.28375929,0.17992775888397972,33.0,07/02/2019 07:06:24,
23.5636717,87.28375884,0.7036686849435688,33.0,07/02/2019 07:06:25,
23.56366776,87.28375699,0.47548319283264573,33.0,07/02/2019 07:06:26,
23.56365682,87.28374489,1.7303276817397981,32.0,07/02/2019 07:06:27,
23.56363531,87.28373591,2.552592183001253,32.0,07/02/2019 07:06:28,
23.56360703,87.28372385,3.365376048842805,33.0,07/02/2019 07:06:29,
23.56357883,87.28370845,3.496608697914944,33.0,07/02/2019 07:06:30,
23.56354621,87.28369638,3.817099426190953,33.0,07/02/2019 07:06:31,
23.56349961,87.28368305,5.337448249866679,32.0,07/02/2019 07:06:32,
23.56346083,87.28367351,4.404007289424551,31.0,07/02/2019 07:06:33,
23.5634077,87.28365852,6.080000934511368,31.0,07/02/2019 07:06:34,
23.56335369,87.28363624,6.399589573598571,31.0,07/02/2019 07:06:35,
23.56330756,87.28362421,5.254536018894309,30.0,07/02/2019 07:06:36,
23.56325533,87.28359868,6.344658298431989,28.0,07/02/2019 07:06:37,
23.56319916,87.28358165,6.459325823217252,29.0,07/02/2019 07:06:38,
23.56314318,87.28356372,6.464477255204125,28.0,07/02/2019 07:06:39,
23.56308785,87.28355136,6.256477664039437,26.0,07/02/2019 07:06:40,
