honk_duration,edge_honk_duration
3,0
9,3
0,3
0,1
3,0
0,4
11,4
0,5
0,0
0,0
3,0
3,1
8,0
1,2
1,1
1,0
3,1
0,1
1,2
0,1
1,0
0,2
0,5
1,0
5,1
1,0
0,2
5,4
0,3
0,0
1,1
20,1
1,3
5,2
3,13
2,23
0,0
2,4
3,1
2,22
0,6
0,0
0,0
0,0
1,0
0,0
0,0
1,2
0,13
1,1
0,2
2,3
3,6
0,6
0,1
1,4
1,2
