time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Morning,2019-09-04,12:05:46,23.564220533000004,87.28323132199999,10,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:06:12,23.56395677318182,87.28383319363635,22,0,1,0,0,0,23.87272727272727
Morning,2019-09-04,12:07:06,23.562271134,87.28333789,10,0,1,0,0,0,23.87272727272727
Morning,2019-09-04,12:07:42,23.56161741,87.283433948,5,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:08:00,23.56101821,87.28381644,2,1,0,0,0,0,30.336734693877553
Morning,2019-09-04,12:08:30,23.55964554,87.28457912,1,1,0,0,0,0,30.336734693877553
Morning,2019-09-04,12:08:37,23.559335496666662,87.28479196666667,24,1,1,0,0,0,30.336734693877553
Morning,2019-09-04,12:09:58,23.55709091,87.28601007,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:10:16,23.556138042,87.28646060000001,10,0,1,0,0,0,23.87272727272727
Morning,2019-09-04,12:10:40,23.55589463,87.28610182,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:10:51,23.55555104,87.28555679478261,23,1,1,0,0,0,30.336734693877553
Morning,2019-09-04,12:11:30,23.55478695833333,87.28591224666665,6,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:12:10,23.55262430261905,87.28696623452383,42,1,1,0,0,0,30.336734693877553
Morning,2019-09-04,12:13:45,23.551152335,87.28601586083334,12,1,0,0,0,0,30.336734693877553
Morning,2019-09-04,12:14:07,23.55083456,87.28574884,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:14:21,23.550086506666663,87.28517245333332,12,1,0,0,0,0,30.336734693877553
Morning,2019-09-04,12:15:01,23.5481757955,87.28368309649998,20,1,0,0,0,0,30.336734693877553
Morning,2019-09-04,12:15:41,23.547104978750006,87.282776701875,16,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:16:29,23.54531767692308,87.28136455615383,13,1,1,0,0,0,30.336734693877553
Morning,2019-09-04,12:16:55,23.54505239,87.28175511,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:17:13,23.54452923,87.282859382,5,1,0,0,0,0,30.336734693877553
Morning,2019-09-04,12:17:40,23.54390497,87.284321945,2,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:18:43,23.544106927333345,87.28799950000001,15,1,1,0,0,0,30.336734693877553
Morning,2019-09-04,12:19:36,23.543114943,87.290419215,10,0,1,0,0,0,23.87272727272727
Morning,2019-09-04,12:20:15,23.54177240117647,87.28993474529412,17,1,0,1,0,0,30.336734693877553
Morning,2019-09-04,12:20:46,23.54134941333333,87.29074115222221,9,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:21:36,23.539528432,87.29308331900002,10,0,0,1,0,0,19.75
Morning,2019-09-04,12:22:22,23.539092776,87.294488942,5,1,0,0,0,0,30.336734693877553
Morning,2019-09-04,12:22:41,23.53888799,87.29483747,1,1,0,0,0,0,30.336734693877553
Morning,2019-09-04,12:22:53,23.53862825,87.29543334,1,0,1,0,0,0,23.87272727272727
Morning,2019-09-04,12:23:05,23.538160662500005,87.2961744325,4,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:23:27,23.53768296283019,87.29682890867927,53,1,1,0,0,0,30.336734693877553
Morning,2019-09-04,12:24:40,23.53696599,87.296386095,2,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:25:02,23.53602442076923,87.29587982384615,13,0,0,1,0,0,19.75
Morning,2019-09-04,12:25:58,23.53571855557142,87.29745174814288,70,1,0,0,0,0,30.336734693877553
Morning,2019-09-04,12:30:26,23.53545130875,87.29863118875001,8,0,1,0,0,0,23.87272727272727
Morning,2019-09-04,12:30:49,23.5350845,87.29810449,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:31:02,23.53519191875,87.29727618312499,16,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:31:30,23.53546274,87.296739485,2,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:35:11,23.52751607756757,87.31108440513515,37,0,1,0,0,0,23.87272727272727
Morning,2019-09-04,12:37:24,23.524271990000003,87.31709860333335,3,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:37:39,23.52422371,87.31761406,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:37:49,23.52398846,87.3179713,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:37:58,23.52366866,87.31790328,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:38:10,23.52311485377778,87.31715468711113,45,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:39:13,23.523764075000003,87.316551625,2,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:39:49,23.52459703,87.3152694,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:40:40,23.526469433913043,87.31136817000001,23,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:45:29,23.505847775,87.30906246,2,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:46:16,23.503712500714283,87.30777297357142,14,1,0,0,1,0,30.336734693877553
Morning,2019-09-04,12:46:44,23.50318998,87.30742705,1,0,1,0,0,0,23.87272727272727
Morning,2019-09-04,12:47:05,23.50231030666667,87.30693705,3,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:47:44,23.500286935,87.30604958666667,12,1,1,0,0,0,30.336734693877553
Morning,2019-09-04,12:48:34,23.4991087,87.30903762,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:49:25,23.49710734,87.31271519,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-04,12:50:08,23.4956100675,87.31562688625,8,0,0,1,0,0,19.75
Morning,2019-09-04,12:50:31,23.495204172,87.316386734,5,0,0,0,0,1,10.406976744186046
