wifi_count,edge_wifi_count
7,0
4,1
0,6
0,1
3,13
0,10
0,3
1,3
0,0
0,0
0,1
0,0
0,2
5,13
0,4
19,8
31,38
2,11
37,72
4,44
4,6
0,19
1,0
1,1
0,3
0,10
15,4
2,7
0,12
1,15
5,3
0,1
1,1
0,2
0,2
0,6
0,13
0,1
