wifi_count,edge_wifi_count
13,0
2,0
3,3
1,9
1,5
0,14
0,8
0,2
0,2
0,0
0,3
0,5
0,11
3,25
6,0
7,2
4,28
1,84
9,19
0,7
0,0
2,2
6,5
3,1
4,18
3,0
3,2
0,1
0,1
0,2
1,0
0,1
3,7
0,8
