d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
1,0,14,0
2,0,0,0
9,7,13,2
0,0,0,1
2,4,11,0
0,0,6,2
1,0,0,0
1,0,1,0
0,1,0,1
1,0,2,0
1,1,0,1
1,1,1,0
4,0,8,0
3,0,3,1
6,7,0,1
2,6,1,1
1,1,1,0
6,10,0,0
2,0,0,0
3,1,7,0
0,0,3,3
2,6,0,0
1,0,1,0
4,2,2,7
4,11,11,0
0,0,0,0
55,51,5,9
10,4,1,0
13,33,10,5
5,38,3,3
21,3,8,1
1,0,6,17
3,0,6,4
1,2,2,9
0,2,0,2
1,0,2,2
2,2,0,1
1,0,2,0
0,4,1,5
2,1,2,10
0,16,3,6
1,10,0,5
1,5,0,11
