wifi_count,edge_wifi_count
3,0
10,0
1,5
0,0
3,1
4,3
1,1
0,4
0,0
0,3
1,0
0,0
0,0
0,4
0,5
4,8
0,2
4,2
6,8
0,1
2,5
8,6
0,5
40,0
1,24
7,17
2,0
0,5
0,0
0,0
0,7
8,3
1,6
0,8
2,5
3,2
0,3
2,3
3,1
0,1
0,2
1,0
1,0
1,6
2,1
1,3
2,1
