wifi_count,edge_wifi_count
3,0
0,1
2,0
0,2
0,1
0,2
0,5
1,5
0,0
3,2
0,0
0,0
2,1
2,5
3,1
3,1
0,5
1,1
1,0
0,1
3,5
5,2
3,2
4,2
3,0
2,0
1,2
0,3
0,14
4,8
0,20
11,30
19,0
26,40
11,0
0,0
10,7
31,11
1,0
2,0
0,0
0,2
0,2
0,1
0,0
0,1
1,0
1,0
5,4
1,1
3,15
0,4
