wifi_count,edge_wifi_count
8,0
0,1
0,9
3,2
2,0
5,9
0,13
1,2
0,0
0,0
0,2
1,1
0,1
0,2
6,12
6,17
16,3
6,22
9,17
0,10
5,31
8,44
10,42
2,9
0,26
1,0
0,5
2,5
0,3
0,2
0,0
1,6
0,4
0,5
1,0
0,0
0,0
0,1
0,3
1,3
1,12
1,3
3,1
0,1
