wifi_count,edge_wifi_count
1,0
0,0
4,10
0,2
1,1
0,4
0,1
2,2
6,4
1,2
2,8
0,2
0,3
2,12
0,3
1,1
0,1
3,8
0,1
1,5
0,6
13,33
29,26
14,37
2,2
7,5
5,0
0,0
1,1
0,0
0,0
0,1
0,0
0,1
1,6
1,7
0,9
