honk_duration,edge_honk_duration
3,0
0,3
16,3
2,6
0,1
1,2
2,1
0,0
4,0
7,0
0,1
0,4
3,0
3,6
4,7
0,2
0,2
1,3
0,2
3,0
0,4
1,2
13,6
37,4
11,4
16,6
21,38
0,7
0,5
0,2
0,0
0,1
1,11
0,1
6,2
6,6
0,11
