d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
3,0,58,0
0,0,12,6
2,2,7,5
1,4,0,15
2,0,15,0
1,5,9,53
1,2,2,6
0,0,6,0
1,0,4,5
3,0,4,8
2,1,2,1
1,2,6,5
1,1,3,9
3,0,2,0
1,6,4,11
1,5,2,9
1,0,2,0
2,7,6,28
3,2,6,4
4,6,3,33
3,9,5,44
2,0,7,1
1,2,4,4
6,6,11,24
46,48,13,45
12,0,3,1
15,0,13,4
22,16,23,28
17,10,15,14
27,0,62,13
0,0,4,1
1,0,15,2
0,0,22,5
4,3,40,4
0,0,14,8
0,3,8,109
0,5,8,132
3,7,1,36
2,5,5,22
0,0,6,13
