time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Early_Morning,2019-07-02,09:52:45,23.493878713987343,87.31670345569619,158,0,0,0,1,0,9.0
Early_Morning,2019-07-02,09:56:31,23.496232517045453,87.31397177181819,44,1,0,0,0,0,35.38961038961039
Early_Morning,2019-07-02,09:58:04,23.498515297391304,87.31017383000001,23,0,0,0,0,0,23.5
Early_Morning,2019-07-02,09:58:47,23.499046810000003,87.309263445,2,0,0,0,0,1,23.5
Early_Morning,2019-07-02,09:59:25,23.49964254,87.30734702,1,0,1,0,0,1,30.41860465116279
Early_Morning,2019-07-02,09:59:40,23.500137785000003,87.30615607625002,24,1,0,0,0,0,35.38961038961039
Morning,2019-07-02,10:00:57,23.50164871,87.30654169,1,0,0,0,0,1,10.406976744186046
Morning,2019-07-02,10:01:22,23.502892575,87.30716454,2,0,0,1,0,1,19.75
Morning,2019-07-02,10:01:34,23.503345613333337,87.30753618222222,27,0,1,0,1,0,26.703557312252965
Morning,2019-07-02,10:02:20,23.50415405,87.3080281,1,0,0,0,0,1,10.406976744186046
Morning,2019-07-02,10:04:06,23.51056902111112,87.31060640555556,9,0,0,0,0,1,10.406976744186046
Morning,2019-07-02,10:06:58,23.526406341538465,87.31110834846154,26,0,1,0,0,0,23.87272727272727
Morning,2019-07-02,10:08:55,23.52829140714286,87.31109981214286,28,1,1,0,0,0,30.336734693877553
Morning,2019-07-02,10:11:29,23.536918484000005,87.301455483,20,1,0,0,1,0,30.336734693877553
Morning,2019-07-02,10:12:58,23.53516948690476,87.29747599380951,42,0,1,0,1,0,26.703557312252965
Morning,2019-07-02,10:13:59,23.535913774605262,87.29597777473687,76,0,0,0,1,0,26.703557312252965
Morning,2019-07-02,10:15:53,23.537666054545458,87.2967584709091,11,1,1,0,1,0,30.336734693877553
Morning,2019-07-02,10:16:41,23.53892292,87.294729886,5,0,0,0,1,0,26.703557312252965
Morning,2019-07-02,10:17:01,23.539169934,87.29364000000001,5,0,0,1,1,1,26.703557312252965
Morning,2019-07-02,10:17:14,23.53928009,87.293157975,22,0,0,0,1,0,26.703557312252965
Morning,2019-07-02,10:18:17,23.541749638,87.289756282,5,1,0,0,0,0,30.336734693877553
Morning,2019-07-02,10:18:31,23.542184655714284,87.28992062,7,1,1,0,0,0,30.336734693877553
Morning,2019-07-02,10:19:30,23.54636590926829,87.29281182609756,41,0,0,0,0,1,10.406976744186046
Morning,2019-07-02,10:21:05,23.543048672903225,87.29053697225807,31,0,1,0,0,1,23.87272727272727
Morning,2019-07-02,10:22:12,23.544290533,87.288454918,10,0,1,0,0,0,23.87272727272727
Morning,2019-07-02,10:22:36,23.54351671722223,87.28775680222222,18,0,0,0,1,0,26.703557312252965
Morning,2019-07-02,10:23:24,23.542652445,87.286747275,2,0,0,0,0,1,10.406976744186046
Morning,2019-07-02,10:23:34,23.542819093,87.2863679465,20,1,1,1,0,0,30.336734693877553
Morning,2019-07-02,10:24:30,23.54376657809524,87.28443458238095,21,0,1,0,0,0,23.87272727272727
Morning,2019-07-02,10:25:10,23.54430524,87.28349789571429,7,0,0,0,0,1,10.406976744186046
Morning,2019-07-02,10:25:30,23.544519782222224,87.28285582555556,9,1,1,0,0,0,30.336734693877553
Morning,2019-07-02,10:26:03,23.545065331666663,87.28161760333334,6,0,0,0,0,1,10.406976744186046
Morning,2019-07-02,10:26:14,23.545380305,87.28132629142856,14,1,1,0,0,0,30.336734693877553
Morning,2019-07-02,10:27:09,23.54708019928572,87.28269187857141,28,1,0,0,0,0,30.336734693877553
Morning,2019-07-02,10:28:01,23.5482719725,87.28364867916667,12,1,0,0,0,1,30.336734693877553
Morning,2019-07-02,10:29:08,23.55133234133333,87.286066843,30,1,0,0,0,0,30.336734693877553
Morning,2019-07-02,10:30:07,23.552522657,87.286999144,10,1,1,0,1,0,30.336734693877553
Morning,2019-07-02,10:30:37,23.55340533625,87.286690205,8,0,0,0,1,0,26.703557312252965
Morning,2019-07-02,10:31:02,23.55424461785714,87.2862304857143,14,1,0,0,1,0,30.336734693877553
Morning,2019-07-02,10:31:24,23.554672455,87.28599991499999,2,0,0,0,1,1,26.703557312252965
Morning,2019-07-02,10:31:52,23.555669035,87.285584295,2,1,1,0,1,1,30.336734693877553
Morning,2019-07-02,10:33:01,23.55912191153846,87.28468674769229,26,1,1,0,0,1,30.336734693877553
Morning,2019-07-02,10:33:56,23.560594546666668,87.28407190111113,9,1,0,0,0,0,30.336734693877553
Morning,2019-07-02,10:34:32,23.56182132,87.28338635,1,0,0,0,1,1,26.703557312252965
Morning,2019-07-02,10:34:49,23.56242527,87.28327395166667,6,0,1,0,0,1,23.87272727272727
Morning,2019-07-02,10:35:14,23.56332717,87.28352527,1,0,0,1,1,1,26.703557312252965
Morning,2019-07-02,10:35:28,23.56399814,87.283714965,6,0,0,1,0,1,19.75
