wifi_count,edge_wifi_count
21,0
1,5
0,0
0,0
0,1
0,0
0,1
2,5
8,0
0,0
0,4
1,3
0,0
3,10
8,6
13,2
1,17
3,17
16,8
31,0
1,20
2,2
10,12
6,2
1,9
0,0
0,0
0,1
2,5
2,0
3,3
4,0
9,0
3,9
0,3
6,14
1,0
0,2
1,1
0,0
1,0
3,8
0,3
0,2
0,0
0,1
3,2
