mfcc0,mfcc1,mfcc2,mfcc3,mfcc4
44.98816680908203,0.2743617594242096,-1.4789185523986816,-2.916736602783203,-2.9789674282073975
35.850826263427734,13.406862258911133,-0.12945181131362915,-1.1016044616699219,-1.3175979852676392
32.73875427246094,3.296286106109619,2.721911668777466,0.6342330574989319,-2.964383363723755
36.076568603515625,9.99028205871582,5.239756107330322,2.2033348083496094,0.7908743619918823
60.82048797607422,17.11377716064453,6.539275169372559,5.080679893493652,3.9355576038360596
51.652587890625,9.242053031921387,5.5850090980529785,-0.820534884929657,-2.8183743953704834
54.23488235473633,5.820772171020508,3.8845553398132324,2.392113447189331,1.7444955110549927
25.99762535095215,7.56978702545166,5.07481050491333,1.7052571773529053,0.5533564686775208
43.9244270324707,13.930315017700195,-1.9677096605300903,-4.0122199058532715,-4.839728832244873
65.27474975585938,13.228150367736816,9.19594955444336,8.070561408996582,0.011469841003417969
17.93271255493164,7.979909420013428,5.2944655418396,-0.05987938493490219,-2.8612022399902344
63.8369140625,18.695858001708984,9.767035484313965,6.133524417877197,-0.40834319591522217
48.99892807006836,0.5535245537757874,-1.3764475584030151,-1.7086601257324219,-2.209920883178711
38.491058349609375,8.087640762329102,6.8910112380981445,-0.2518993020057678,-4.681247711181641
42.27777862548828,3.576320171356201,-1.919076919555664,-2.122075080871582,-3.7873220443725586
46.76121139526367,6.064107894897461,-2.049589157104492,-2.211610794067383,-2.2619247436523438
39.872039794921875,2.6063692569732666,1.1762020587921143,-3.4345686435699463,-5.075690269470215
61.41972351074219,2.2541775703430176,-0.2838144898414612,-1.5740227699279785,-1.9113788604736328
51.547828674316406,0.8411808609962463,-0.7543415427207947,-1.625107765197754,-3.074516534805298
49.567935943603516,-0.3534972071647644,-1.2171026468276978,-1.9689314365386963,-3.242967367172241
56.56582260131836,7.776540279388428,1.4550477266311646,-1.623161792755127,-4.267188549041748
67.43914794921875,12.854655265808105,-0.6121076345443726,-2.025330066680908,-4.537123203277588
11.252960205078125,5.6257219314575195,3.24892520904541,2.3076908588409424,1.2601292133331299
21.289505004882812,12.986990928649902,9.962813377380371,9.896807670593262,0.5942064523696899
28.99695587158203,18.96798324584961,2.5546023845672607,1.940286636352539,0.9551854133605957
41.65969467163086,8.762983322143555,3.413620710372925,1.6884156465530396,-0.127136692404747
58.30314636230469,9.689933776855469,5.0015788078308105,4.960783958435059,1.260932207107544
57.39298629760742,1.9272156953811646,0.2234143167734146,-2.7887237071990967,-3.3926100730895996
23.7067928314209,20.811634063720703,6.912128448486328,3.6460816860198975,1.2146515846252441
25.294170379638672,8.775464057922363,4.257083415985107,0.6084507703781128,0.3302071988582611
10.758687973022461,2.2954068183898926,2.087820529937744,2.0419087409973145,0.9478312730789185
36.565364837646484,13.863364219665527,6.731804847717285,-2.2880706787109375,-2.697965383529663
36.897640228271484,11.488347053527832,6.780278205871582,2.0148677825927734,-0.2451937049627304
28.98103141784668,4.035130977630615,-0.3160429298877716,-0.35204192996025085,-1.517459511756897
35.66903305053711,1.2040281295776367,-0.9705379605293274,-2.1474263668060303,-2.619659662246704
21.908788681030273,7.868963241577148,2.708611488342285,1.20425546169281,0.23885822296142578
44.51996994018555,3.5328540802001953,2.7380499839782715,2.300903081893921,0.9255959987640381
54.99655532836914,2.672590732574463,1.4142106771469116,0.7204928398132324,0.2900009751319885
75.48805236816406,5.264408588409424,1.9958033561706543,0.6558727622032166,-2.2692716121673584
75.61028289794922,10.416513442993164,5.416938304901123,-0.5607311129570007,-0.8469471335411072
72.10184478759766,9.192804336547852,9.044740676879883,4.012688636779785,-1.1538370847702026
18.740678787231445,12.76453685760498,9.581521034240723,0.4757033586502075,-0.1545705944299698
30.784820556640625,23.311561584472656,4.8227458000183105,-0.37192511558532715,-0.6698093414306641
48.9144401550293,30.792654037475586,23.838787078857422,3.1706786155700684,-0.9046719074249268
25.785308837890625,13.73210334777832,6.4510674476623535,1.295433521270752,1.2701584100723267
46.19731521606445,43.09177780151367,5.1479644775390625,4.125958442687988,0.9338103532791138
25.777881622314453,10.46457576751709,7.0970988273620605,6.58782434463501,-1.2529611587524414
