honk_duration,edge_honk_duration
12,0
12,38
1,13
0,1
0,2
6,1
0,3
0,0
0,0
2,1
0,0
1,2
0,1
6,5
0,0
1,0
0,9
8,5
4,20
4,7
3,0
17,41
0,7
0,4
16,13
8,11
11,2
6,10
0,1
0,3
0,0
2,2
4,4
1,0
0,0
0,0
0,4
12,2
0,1
1,5
2,1
2,0
3,1
0,0
2,5
0,3
4,1
11,0
0,8
