wifi_count,edge_wifi_count
5,0
6,2
1,16
2,3
6,12
0,2
3,6
0,6
6,5
1,2
3,6
0,10
28,24
57,58
0,33
1,3
1,6
3,27
0,0
0,0
0,1
0,0
1,4
4,2
3,12
1,5
1,5
0,4
2,12
0,8
0,2
3,1
1,0
0,0
1,0
0,0
0,7
0,5
2,0
3,0
