honk_duration,edge_honk_duration
0,0
1,0
3,1
25,12
7,11
0,2
0,1
0,0
2,1
2,1
0,3
2,1
0,1
0,0
0,0
0,0
1,11
7,1
4,3
1,0
0,4
10,7
2,8
5,6
6,8
23,0
0,2
0,2
1,0
0,1
0,0
0,0
0,6
2,2
7,3
0,3
9,4
0,5
2,5
1,5
0,0
