honk_duration,edge_honk_duration
4,0
1,1
1,7
0,1
1,1
1,1
0,2
1,3
1,2
8,6
0,4
0,2
0,1
0,1
0,0
0,0
1,0
0,10
0,2
3,2
6,4
0,0
4,0
4,7
1,0
1,0
6,2
0,1
7,0
1,0
6,2
2,0
11,0
1,4
6,3
1,9
0,3
1,0
0,2
8,6
2,11
11,3
0,18
