time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Afternoon,2019-09-20,15:36:23,23.56406596838709,87.28360427935483,31,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-20,15:37:40,23.5620697,87.28330492375,8,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-20,15:38:39,23.55938000785715,87.2847543035714,14,1,1,0,1,0,24.16631130063966
Afternoon,2019-09-20,15:39:52,23.55613471,87.28648292,1,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-20,15:40:18,23.555373504,87.28558877,5,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-20,15:40:35,23.55466494,87.28596776,2,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-20,15:40:55,23.55387863,87.28646291,1,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-20,15:41:07,23.55304812722222,87.28686612,18,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-20,15:42:05,23.5512229925,87.28608799666667,12,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-20,15:42:43,23.55006751,87.2852058390909,11,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-20,15:43:12,23.549287096,87.284579954,10,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-20,15:43:43,23.548254045,87.283773755,10,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-20,15:44:16,23.547049415,87.28278232714285,14,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-20,15:44:51,23.54620209,87.282078595,2,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-20,15:45:11,23.54530274,87.28138150800001,15,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-20,15:45:37,23.5449713175,87.2819234425,4,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-20,15:45:59,23.5444937075,87.28297390249999,4,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-20,15:46:29,23.5438605125,87.2843274375,4,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-20,15:47:05,23.542898410000003,87.28634734777779,9,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-20,15:47:44,23.543516955,87.2876876125,8,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-20,15:48:09,23.544216259,87.288126274,10,1,1,0,1,0,24.16631130063966
Afternoon,2019-09-20,15:48:27,23.54426230125,87.28849539500001,8,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-20,15:49:00,23.543111261333333,87.290470126,15,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-20,15:49:43,23.54174371307692,87.2899724123077,13,1,0,1,0,0,24.16631130063966
Afternoon,2019-09-20,15:50:07,23.541407298,87.29075706400002,5,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-20,15:50:30,23.54101625625,87.29180229,8,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-20,15:51:09,23.539294743333336,87.293205038,15,1,0,1,1,0,24.16631130063966
Afternoon,2019-09-20,15:52:09,23.53831793,87.29578043,1,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-20,15:52:28,23.53762695170732,87.29689134341463,41,1,1,0,1,0,24.16631130063966
Afternoon,2019-09-20,15:53:18,23.537318582222223,87.29670594333332,9,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-20,15:53:51,23.535939314666663,87.29606304266667,15,0,0,1,1,0,23.918650793650794
Afternoon,2019-09-20,15:54:20,23.5354931412,87.2970649384,25,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-20,15:54:55,23.53575361162393,87.2976287687179,117,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-20,15:59:04,23.535448895,87.29667270249999,8,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-20,15:59:28,23.53576552272727,87.29581582136362,22,0,1,1,1,0,23.918650793650794
Afternoon,2019-09-20,16:03:19,23.52760400547619,87.31114006309525,42,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-20,16:04:42,23.52849367,87.3087603,1,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-20,16:06:07,23.52523725,87.31132415714285,7,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-20,16:07:22,23.519404606,87.31134716199999,5,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-20,16:08:50,23.51215583278688,87.31069851639343,61,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-20,16:12:07,23.50370301416667,87.30787410500001,12,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-20,16:13:25,23.50034935842105,87.30611331947368,38,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-20,16:16:35,23.495597581,87.31571721100002,10,0,0,1,1,0,23.918650793650794
