high_way,human_made,medical,natural_land,one_way,other_poi,park,school,two_way,water
0.0,0.13119539943226413,0.0,0.6869457423476686,0.11379290110099685,0.0,0.0009168861080751995,0.0,0.0671490710109953,0.0
0.0,0.1695122356389517,0.0,0.6366223803845855,0.1275873143612328,0.0,0.0,0.0,0.06627806961522985,0.0
0.0,0.08316048482639206,0.0,0.7717488380570492,0.07671192928096236,0.0,0.0,0.0,0.06837874783559647,0.0
0.0,0.062128669012327366,0.0,0.7726830573626143,0.0643272739107323,0.0,0.0,0.005702631455237778,0.09515836825908822,0.0
0.0,0.07547724255022746,0.0,0.7742285395035662,0.038952134259158486,0.0,0.0,0.0,0.11134208368704787,0.0
0.0,0.1310965051247854,0.0,0.6450745322850427,0.14283819530921874,0.0,0.0,0.002590024537074562,0.07840074274387863,0.0
0.0,0.03691794816646951,0.0,0.820296089185217,0.07971824927411549,0.0,0.0,0.0,0.06306771337419793,0.0
0.0,0.032663073990766796,0.0,0.8092246185314849,0.061743008049548895,0.0,0.0,0.0,0.09636929942819952,0.0
0.11295146161551772,0.04454603405882889,0.0,0.6517402786631454,0.0785429378016574,0.0,0.0,0.0,0.11221928786085056,0.0
0.11860782348492797,0.027824715149453817,0.0,0.6739913088471016,0.03657737912169423,0.0,0.0,0.0,0.1429987733968224,0.0
0.036964547014387686,0.11705873177398629,0.0,0.5786420459187842,0.15521173001359292,0.0,0.0,0.0,0.11212294527924889,0.0
0.05353975404665247,0.11500582599208853,0.0,0.6300123941487743,0.16473827565477475,0.0,0.0,0.0,0.03670375015770998,0.0
0.03800497727923417,0.09082066378405361,0.0,0.7022515214470816,0.12525418627357418,0.0,0.0,0.0,0.043668651216056495,0.0
0.04579607357558129,0.06284184034201436,0.0,0.6526554102816783,0.12313395928505227,0.0,0.0,0.0,0.11557271651567383,0.0
0.0,0.13788067961944814,0.0,0.6591242634657087,0.08582495491351426,0.0,0.008232390715469594,0.0,0.06864828160252338,0.04028942968333589
0.09016473978973569,0.16304399247444476,0.0,0.5633977081263624,0.11783243630752883,0.0,0.0,0.004719847742151479,0.06084127555977686,0.0
0.09691460196640453,0.1543249521978002,0.0,0.5505785809444468,0.14891165125863837,0.0,0.0,0.0,0.049270213632710294,0.0
0.015267822906527447,0.21549346665486832,0.0,0.5849519216588503,0.1525123145444356,0.0,0.0,0.00526870778397192,0.026505766451346488,0.0
0.0,0.252644139904092,0.0,0.5534090319520312,0.1884510194854767,0.0,0.0,0.0054958086584001005,0.0,0.0
0.0,0.21873580746522714,0.0,0.5696915766036872,0.2054617489264444,0.0,0.0,0.006110867004641305,0.0,0.0
0.0,0.14332829412389134,0.0,0.6694510434091898,0.16468697724302775,0.0,0.0,0.0,0.022533685223890973,0.0
0.0,0.1673092089576876,0.0,0.6538414980833777,0.1250664857032812,0.0,0.0,0.0,0.053782807255653584,0.0
0.0,0.06545468936635629,0.0,0.7719537467439952,0.043583691913595346,0.0,0.0,0.0003885618892742527,0.1186193100867788,0.0
0.0,0.09645382865312255,0.0,0.4972912954973458,0.0946468161382909,0.0,0.0,0.2280319166306837,0.08357614308055722,0.0
0.0,0.1493249252162665,0.0,0.49550562623567723,0.15811890429887035,0.0,0.0,0.19705054424918603,0.0,0.0
0.00012090480761480463,0.08847300891764552,0.0,0.7333865802991112,0.1633387313055521,0.0,0.0,0.0,0.0,0.014680774670076429
0.0027995976271838344,0.1393326824361307,0.0,0.6194655246379385,0.17339383718694065,0.0,0.0650083581118064,0.0,0.0,0.0
0.009232570707980545,0.21197757160871916,0.0,0.5736016033147181,0.20518825436858223,0.0,0.0,0.0,0.0,0.0
0.02233903255385707,0.22935620568513285,0.0,0.5402913885293595,0.20801337323165048,0.0,0.0,0.0,0.0,0.0
0.00508538066571568,0.23077941782985922,0.0,0.5358265824652745,0.22830861903915062,0.0,0.0,0.0,0.0,0.0
0.0,0.2299399101125306,0.0,0.5114490453737637,0.25861104451370576,0.0,0.0,0.0,0.0,0.0
0.0,0.25288828898904164,0.0,0.4652070798349767,0.28190463117598163,0.0,0.0,0.0,0.0,0.0
0.0,0.20986531859508809,0.0,0.5179273399479383,0.2722073414569736,0.0,0.0,0.0,0.0,0.0
0.0,0.22881962148135182,0.0,0.48333422116021213,0.27804074364379366,0.0,0.0,0.007438720920498907,0.0,0.0023666927941433866
0.0,0.19792122538293216,0.0,0.4229759299781181,0.25697955179959253,0.0,0.0,0.10909228099298272,0.0,0.013031011846374405
0.0,0.15772031001278672,0.0,0.25806812378144023,0.23302031336790344,0.0,0.0,0.3464866335877009,0.0,0.004704619250168687
0.0,0.1447563105608028,0.0,0.2699069593239069,0.20549418356714025,0.0,0.0,0.3798425465481502,0.0,0.0
0.0,0.12073516941341299,0.0,0.48850790841721053,0.1978284113114331,0.0,0.12538067322936255,0.06754783762858092,0.0,0.0
0.0,0.1018655037299099,0.0,0.5649011637904227,0.1858113422919464,0.0,0.1344157815981356,0.013006208589585521,0.0,0.0
0.0,0.08773108262025059,0.0,0.7407128880581759,0.17155602932157357,0.0,0.0,0.0,0.0,0.0
0.0,0.11109796016496219,0.0,0.6408484826068463,0.24805355722819153,0.0,0.0,0.0,0.0,0.0
0.0,0.11969966132493232,0.013971731527066305,0.6279412470776811,0.20187914803092025,0.0,0.0,0.0,0.03650821203940006,0.0
0.0,0.13438751207426688,0.0,0.6586466498057056,0.15610644526209455,0.0,0.0,0.0,0.05085939285793289,0.0
0.0,0.13550767633316027,0.027360379737447156,0.598105021137729,0.18788845212489802,0.0,0.0,0.0,0.05113847066676556,0.0
