wifi_count,edge_wifi_count
16,0
8,2
0,8
2,13
0,6
0,0
1,3
1,1
0,7
1,4
2,13
8,3
24,2
0,8
4,3
1,1
3,5
0,2
3,13
2,7
2,5
0,2
0,0
0,0
0,4
0,8
5,2
0,4
1,11
1,17
1,1
1,3
2,0
0,1
2,1
0,0
2,6
1,7
0,2
0,1
