wifi_count,edge_wifi_count
4,0
3,1
1,3
1,3
3,1
0,2
0,1
0,9
0,2
2,9
4,0
6,10
2,4
0,2
0,1
0,19
1,5
18,56
19,20
3,26
7,16
0,2
0,0
2,1
0,0
0,2
0,2
0,2
0,0
2,5
0,3
0,2
0,0
0,0
