wifi_count,edge_wifi_count
0,0
5,0
0,7
0,10
0,3
0,0
2,12
0,4
1,1
0,0
0,0
0,2
3,1
0,4
7,2
1,18
5,12
0,31
8,12
0,7
33,51
7,45
0,8
2,26
2,3
5,0
0,1
0,1
2,10
0,11
0,4
0,8
1,2
0,4
0,0
0,4
0,1
0,2
1,3
2,4
1,8
0,0
